,title,author,link,abstract
10,Estimation of average treatment effects using panel data when treatment effect heterogeneity depends on unobserved fixed effects,Shosei Sakaguchi,https://onlinelibrary.wiley.com/doi/10.1002/jae.2752,"This paper proposes a new panel data approach to identify and estimate the time‐varying average treatment effect (ATE). The approach allows for treatment effect heterogeneity that depends on unobserved fixed effects. In the presence of this type of heterogeneity, existing panel data approaches identify the ATE for limited subpopulations only. In contrast, the proposed approach identifies and estimates the ATE for the entire population. The approach relies on the linear fixed effects specification of potential outcome equations and uses exogenous variables that are correlated with the fixed effects. I apply the approach to study the impact of a mother's smoking during pregnancy on her child's birth weight."
11,Mixed causal–noncausal autoregressions with exogenous regressors,"Alain Hecq, Joao Victor Issler, Sean Telg",https://onlinelibrary.wiley.com/doi/10.1002/jae.2751,"Mixed causal–noncausal autoregressive (MAR) models have been proposed to model time series exhibiting nonlinear dynamics. Possible exogenous regressors are typically substituted into the error term to maintain the MAR structure of the dependent variable. We introduce a representation including these covariates called MARX to study their direct impact. The asymptotic distribution of the MARX parameters is derived for a class of non‐Gaussian densities. For a Student 
 likelihood, closed‐form standard errors are provided. By simulations, we evaluate the MARX model selection procedure using information criteria. We examine the influence of the exchange rate and industrial production index on commodity prices."
12,Comovements in the real activity of developed and emerging economies: A test of global versus specific international factors,Antoine A. Djogbenou,https://onlinelibrary.wiley.com/doi/10.1002/jae.2749,"Although globalization has shaped the world economy in recent decades, emerging economies have experienced impressive growth compared to developed economies, suggesting specific comovements within developed and emerging business cycles. Using observed developed and emerging real economy activity variables, we investigate whether the latter assertion can be supported by observed data. Based on a two‐level factor model, we assume these activity variables can be decomposed into global components, emerging or developed common components, and idiosyncratic national shocks. We propose a statistical test for the null hypothesis of a one‐level specification, where it is irrelevant to distinguish between emerging and developed latent factors against the two‐level alternative. This paper provides a theoretical justification and Monte Carlo simulations that document the testing procedure. An application of the test to various data sets of developed and emerging countries leads to strong statistical evidence of specific comovements within these two groups."
13,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1002/jae.2714,No abstract is available for this article.
14,The effect of oil supply shocks on US economic activity: What have we learned?,"Ana María Herrera, Sandeep Kumar Rangaraju",https://onlinelibrary.wiley.com/doi/10.1002/jae.2735,"Estimated responses of real oil prices and US gross domestic product (GDP) to oil supply disruptions vary widely. We show that most variation is attributable to differences in identification assumptions and in the model specification. Models that allow for a large short‐run price elasticity of oil supply imply a larger response of oil prices and a larger, longer lived contraction in US real GDP. We find that, if we condition on a range of supply elasticity values supported by microeconomic estimates, the differences in the oil price responses diminishes. We also examine the role of lag length, of using pre‐1973 data, alternative measures of real economic activity and using the median response function instead of the modal structural model."
15,The shale revolution and shifting crude dynamics,"Malick Sy, Liuren Wu",https://onlinelibrary.wiley.com/doi/10.1002/jae.2745,"Oil price fluctuates in response to both demand and supply shocks. This paper proposes a new methodology that allows for timely identification of the shifting contribution from the two types of shock through a joint analysis of crude futures options and stock index options. Historical analysis shows that crude oil price movements are dominated by supply shocks from 2004 to 2008, but demand shocks have become much more dominant since then. The large demand shock following the 2008 financial crisis contributes to the start of this dynamics shift, whereas the subsequent shale revolution has fundamentally altered the crude supply behavior."
16,Regional output growth in the United Kingdom: More timely and higher frequency estimates from 1970,"Gary Koop, Stuart McIntyre, James Mitchell, Aubrey Poon",https://onlinelibrary.wiley.com/doi/10.1002/jae.2748,"Output growth estimates for regions of the UK are currently published at an annual frequency only, released with a long delay, and offer limited historical coverage. To improve the regional database this paper develops a mixed‐frequency multivariate model and uses it to produce consistent estimates of quarterly regional output growth dating back to 1970. We describe how these estimates are updated and evaluated on an ongoing, quarterly basis to publish online (at www.escoe.ac.uk/regionalnowcasting) more timely regional growth estimates. We illustrate how the new quarterly data can contribute to our historical understanding of business cycle dynamics and connectedness between regions."
17,Interval censored regression with fixed effects,"Jason Abrevaya, Chris Muris",https://onlinelibrary.wiley.com/doi/10.1002/jae.2737,"This paper considers identification and estimation of a fixed‐effects model with an interval‐censored dependent variable. In each time period, the researcher observes the interval (with known endpoints) in which the dependent variable lies but not the value of the dependent variable itself. Two versions of the model are considered: a parametric model with logistic errors and a semiparametric model with errors having an unspecified distribution. In both cases, the error disturbances can be heteroskedastic over cross‐sectional units as long as they are stationary within a cross‐sectional unit; the semiparametric model also allows for serial correlation of the error disturbances. A conditional‐logit‐type composite likelihood estimator is proposed for the logistic fixed‐effects model, and a composite maximum‐score‐type estimator is proposed for the semiparametric model. In general, the scale of the coefficient parameters is identified by these estimators, meaning that the causal effects of interest are estimated directly in cases where the latent dependent variable is of primary interest (e.g., pure data‐coding situations). Monte Carlo simulations and an empirical application to birthweight outcomes illustrate the performance of the parametric estimator."
18,Estimation of a dynamic stochastic frontier model using likelihood‐based approaches,"Hung‐pin Lai, Subal C. Kumbhakar",https://onlinelibrary.wiley.com/doi/10.1002/jae.2746,"This paper considers a panel stochastic production frontier model that allows the dynamic adjustment of technical inefficiency. In particular, we assume that inefficiency follows an AR(1) process. That is, the current year's inefficiency for a firm depends on its past inefficiency plus a transient inefficiency incurred in the current year. Interfirm variations in the transient inefficiency are explained by some firm‐specific covariates. We consider four likelihood‐based approaches to estimate the model: the full maximum likelihood, pairwise composite likelihood, marginal composite likelihood, and quasi‐maximum likelihood approaches. Moreover, we provide Monte Carlo simulation results to examine and compare the finite‐sample performances of the four above‐mentioned likelihood‐based estimators of the parameters. Finally, we provide an empirical application of a panel of 73 Finnish electricity distribution companies observed during 2008–2014 to illustrate the working of our proposed models."
19,Multivariate dynamic intensity peaks‐over‐threshold models,"Nikolaus Hautsch, Rodrigo Herrera",https://onlinelibrary.wiley.com/doi/10.1002/jae.2741,"We propose a multivariate dynamic intensity peaks‐over‐threshold model to capture extremes in multivariate return processes. The random occurrence of extremes is modeled by a multivariate dynamic intensity model, while temporal clustering of their size is captured by an autoregressive multiplicative error model. Applying the model to daily returns of three major stock indexes yields strong empirical support for a temporal clustering of both the occurrence and the size of extremes. Backtesting value‐at‐risk and expected shortfall forecasts shows that the consideration of clustering effects and of feedback between the magnitudes and the intensity of extremes results in better forecasts of risk."
20,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1002/jae.2713,No abstract is available for this article.
21,,"James Morley, Benjamin Wong",https://onlinelibrary.wiley.com/doi/10.1002/jae.2733,"We consider how to estimate the trend and cycle of a time series, such as real gross domestic product, given a large information set. Our approach makes use of the Beveridge–Nelson decomposition based on a vector autoregression, but with two practical considerations. First, we show how to determine which conditioning variables span the relevant information by directly accounting for the Beveridge–Nelson trend and cycle in terms of contributions from different forecast errors. Second, we employ Bayesian shrinkage to avoid overfitting in finite samples when estimating models that are large enough to include many possible sources of information. An empirical application with up to 138 variables covering various aspects of the US economy reveals that the unemployment rate, inflation, and, to a lesser extent, housing starts, aggregate consumption, stock prices, real money balances, and the federal funds rate contain relevant information beyond that in output growth for estimating the output gap, with estimates largely robust to substituting some of these variables or incorporating additional variables."
22,Estimating and accounting for the output gap with large Bayesian vector autoregressions,"James Morley, Benjamin Wong",https://onlinelibrary.wiley.com/doi/10.1002/jae.2733,"We consider how to estimate the trend and cycle of a time series, such as real gross domestic product, given a large information set. Our approach makes use of the Beveridge–Nelson decomposition based on a vector autoregression, but with two practical considerations. First, we show how to determine which conditioning variables span the relevant information by directly accounting for the Beveridge–Nelson trend and cycle in terms of contributions from different forecast errors. Second, we employ Bayesian shrinkage to avoid overfitting in finite samples when estimating models that are large enough to include many possible sources of information. An empirical application with up to 138 variables covering various aspects of the US economy reveals that the unemployment rate, inflation, and, to a lesser extent, housing starts, aggregate consumption, stock prices, real money balances, and the federal funds rate contain relevant information beyond that in output growth for estimating the output gap, with estimates largely robust to substituting some of these variables or incorporating additional variables."
23,,"Christian Conrad, Onno Kleen",https://onlinelibrary.wiley.com/doi/10.1002/jae.2742,"We examine the properties and forecast performance of multiplicative volatility specifications that belong to the class of generalized autoregressive conditional heteroskedasticity–mixed‐data sampling (GARCH‐MIDAS) models suggested in Engle, Ghysels, and Sohn (Review of Economics and Statistics, 2013, 95, 776–797). In those models volatility is decomposed into a short‐term GARCH component and a long‐term component that is driven by an explanatory variable. We derive the kurtosis of returns, the autocorrelation function of squared returns, and the R2 of a Mincer–Zarnowitz regression and evaluate the QMLE and forecast performance of these models in a Monte Carlo simulation. For S&P 500 data, we compare the forecast performance of GARCH‐MIDAS models with a wide range of competitor models such as HAR (heterogeneous autoregression), realized GARCH, HEAVY (high‐frequency‐based volatility) and Markov‐switching GARCH. Our results show that the GARCH‐MIDAS based on housing starts as an explanatory variable significantly outperforms all competitor models at forecast horizons of 2 and 3 months ahead."
24,Two are better than one: Volatility forecasting using multiplicative component GARCH‐MIDAS models,"Christian Conrad, Onno Kleen",https://onlinelibrary.wiley.com/doi/10.1002/jae.2742,"We examine the properties and forecast performance of multiplicative volatility specifications that belong to the class of generalized autoregressive conditional heteroskedasticity–mixed‐data sampling (GARCH‐MIDAS) models suggested in Engle, Ghysels, and Sohn (Review of Economics and Statistics, 2013, 95, 776–797). In those models volatility is decomposed into a short‐term GARCH component and a long‐term component that is driven by an explanatory variable. We derive the kurtosis of returns, the autocorrelation function of squared returns, and the R2 of a Mincer–Zarnowitz regression and evaluate the QMLE and forecast performance of these models in a Monte Carlo simulation. For S&P 500 data, we compare the forecast performance of GARCH‐MIDAS models with a wide range of competitor models such as HAR (heterogeneous autoregression), realized GARCH, HEAVY (high‐frequency‐based volatility) and Markov‐switching GARCH. Our results show that the GARCH‐MIDAS based on housing starts as an explanatory variable significantly outperforms all competitor models at forecast horizons of 2 and 3 months ahead."
25,,Stephen Thiele,https://onlinelibrary.wiley.com/doi/10.1002/jae.2730,"This paper proposes a conditional density model that allows for differing left/right tail indices and time‐varying volatility based on the dynamic conditional score (DCS) approach. The asymptotic properties of the maximum likelihood estimates are presented under verifiable conditions together with simulations showing effective estimation with practical sample sizes. It is shown that tail asymmetry is prevalent in global equity index returns and can be mistaken for skewness through the center of the distribution. The importance of tail asymmetry for asset allocation and risk premia is demonstrated in‐sample. Application to portfolio construction out‐of‐sample is then considered, with a representative investor willing to pay economically and statistically significant management fees to use the new model instead of traditional skewed models to determine their asset allocation."
26,Modeling the conditional distribution of financial returns with asymmetric tails,Stephen Thiele,https://onlinelibrary.wiley.com/doi/10.1002/jae.2730,"This paper proposes a conditional density model that allows for differing left/right tail indices and time‐varying volatility based on the dynamic conditional score (DCS) approach. The asymptotic properties of the maximum likelihood estimates are presented under verifiable conditions together with simulations showing effective estimation with practical sample sizes. It is shown that tail asymmetry is prevalent in global equity index returns and can be mistaken for skewness through the center of the distribution. The importance of tail asymmetry for asset allocation and risk premia is demonstrated in‐sample. Application to portfolio construction out‐of‐sample is then considered, with a representative investor willing to pay economically and statistically significant management fees to use the new model instead of traditional skewed models to determine their asset allocation."
27,,"Christian Gross, Pierre L. Siklos",https://onlinelibrary.wiley.com/doi/10.1002/jae.2726,"We use a factor model and elastic net shrinkage to model a high‐dimensional network of European credit default swap (CDS) spreads. Our empirical approach allows us to assess the joint transmission of bank and sovereign risk to the nonfinancial corporate sector. Our findings identify a sectoral clustering in the CDS network, where financial institutions are in the center and nonfinancial entities as well as sovereigns are grouped around the financial center. The network has a geographical component reflected in different patterns of real‐sector risk transmission across countries. Our framework also provides dynamic estimates of risk transmission, a useful tool for systemic risk monitoring."
28,Analyzing credit risk transmission to the nonfinancial sector in Europe: A network approach,"Christian Gross, Pierre L. Siklos",https://onlinelibrary.wiley.com/doi/10.1002/jae.2726,"We use a factor model and elastic net shrinkage to model a high‐dimensional network of European credit default swap (CDS) spreads. Our empirical approach allows us to assess the joint transmission of bank and sovereign risk to the nonfinancial corporate sector. Our findings identify a sectoral clustering in the CDS network, where financial institutions are in the center and nonfinancial entities as well as sovereigns are grouped around the financial center. The network has a geographical component reflected in different patterns of real‐sector risk transmission across countries. Our framework also provides dynamic estimates of risk transmission, a useful tool for systemic risk monitoring."
29,,"Luca Guerrieri, Dale Henderson, Jinill Kim",https://onlinelibrary.wiley.com/doi/10.1002/jae.2728,Consumption and investment comove over the business cycle in response to shocks that permanently move the price of investment. The interpretation of these shocks has relied on standard one‐sector models or on models with two or more sectors that can be aggregated. We show that the same interpretation can also be motivated with a model that captures key features of the US Input–Output Tables and cannot be aggregated into a standard one‐sector model. Our alternative model yields a closer match to the empirical evidence of positive comovement for consumption and investment subject shocks that permanently move the price of investment.
30,Interpreting shocks to the relative price of investment with a two‐sector model,"Luca Guerrieri, Dale Henderson, Jinill Kim",https://onlinelibrary.wiley.com/doi/10.1002/jae.2728,Consumption and investment comove over the business cycle in response to shocks that permanently move the price of investment. The interpretation of these shocks has relied on standard one‐sector models or on models with two or more sectors that can be aggregated. We show that the same interpretation can also be motivated with a model that captures key features of the US Input–Output Tables and cannot be aggregated into a standard one‐sector model. Our alternative model yields a closer match to the empirical evidence of positive comovement for consumption and investment subject shocks that permanently move the price of investment.
31,,Richard Startz,https://onlinelibrary.wiley.com/doi/10.1002/jae.2732,"World gross domestic product per capita is forecast to grow at 2.6% annually over the next 100 years. Convergence of less‐developed countries toward output levels of the world frontier accounts for much of the forecast. Projecting recent growth in China and India accounts for much of the forecast convergence. The forecast differs from the earlier literature because the facts of convergence have changed in recent decades. A Markov‐switching model is estimated for each country, allowing each country to switch on or off a path of convergence to the world output frontier. Bayesian estimates of the historical process and posterior forecasts are offered."
32,The next hundred years of growth and convergence,Richard Startz,https://onlinelibrary.wiley.com/doi/10.1002/jae.2732,"World gross domestic product per capita is forecast to grow at 2.6% annually over the next 100 years. Convergence of less‐developed countries toward output levels of the world frontier accounts for much of the forecast. Projecting recent growth in China and India accounts for much of the forecast convergence. The forecast differs from the earlier literature because the facts of convergence have changed in recent decades. A Markov‐switching model is estimated for each country, allowing each country to switch on or off a path of convergence to the world output frontier. Bayesian estimates of the historical process and posterior forecasts are offered."
33,Introducing the Bank of Canada staff economic projections database,"Julien Champagne, Guillaume Poulin‐Bellisle, Rodrigo Sekkel",https://onlinelibrary.wiley.com/doi/10.1002/jae.2744,"We present a new, publicly available database of real‐time data and forecasts from the Bank of Canada's staff economic projections, which will be updated on an annual basis. We describe the data construct, its variables, coverage, and frequency. We then provide a forecast evaluation for gross domestic product (GDP) growth, consumer price index (CPI) inflation and the policy rate since 1982: We compare the staff's forecasts with those from commonly used time series models estimated with the real‐time data, and with forecasts from other professional forecasters, and provide standard bias tests. Finally, we study changes in predictability of the Canadian economy following the announcement of the inflation‐targeting regime in 1991. Our data set is unprecedented outside the USA, and our evidence is particularly interesting, as it covers over 30 years of staff forecasts, two severe recessions, and different monetary policy regimes."
34,Refining the workhorse oil market model,Xiaoqing Zhou,https://onlinelibrary.wiley.com/doi/10.1002/jae.2743,"The Kilian and Murphy (Journal of Applied Econometrics, 2014, 29, 454–478) structural vector autoregressive model has become the workhorse model for the analysis of oil markets. I explore various refinements and extensions of this model, including the effects of (1) correcting an error in the measure of global real economic activity, (2) explicitly incorporating narrative sign restrictions into the estimation, (3) relaxing the upper bound on the impact price elasticity of oil supply, (4) evaluating the implied posterior distribution of the structural models, and (5) extending the sample. I demonstrate that the substantive conclusions of Kilian and Murphy (2014) are largely unaffected by these changes."
