,title,author,link,abstract
22,Should accountants care about blockchain?,"Stephen H. Fuller, Ariel Markelevich",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22424,"The use of blockchain technology has increased tremendously over the last decade. Blockchain continues to evolve and new features and capabilities are developed continuously. Although the use of the technology started in cryptocurrency (specifically, Bitcoin), it has expanded to other areas that can benefit from a shared, secure, ledger. This article investigates the potential impact of blockchain technology on the accounting profession. This article analyzes data security and privacy considerations, technology, adoption, and implementation considerations, and some considerations that relate specifically to accounting and auditing. We find that the unique needs of an accounting information system may not be a good match for blockchain as it currently exists. While we explain that blockchain may deliver many benefits, particularly in the areas of data reliability and the financial statement audit, we identify several factors, which raise significant questions about whether blockchain will ever be significantly integrated in the accounting function. Chief among those concerns is the scalability of the technology at an acceptable cost. While significant investment has and will be made for further development of blockchain business applications, it is our assessment that proponents of blockchain integration in accounting have not yet made the economic case for it. We also have significant concerns about whether blockchain technology can adequately address risks associated with data security and privacy. Addressing all these issues will be a minimum requirement for gaining widespread acceptance by firms and their accountants."
23,Blockchain security risk assessment and the auditor,"Barbara S. White, Chula G. King, Jonathon Holladay",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22433,"A blockchain is an Internet‐based peer‐to‐peer system that forms a network of independent and connected computers that simultaneously record and verify transactions. This peer‐to‐peer system focuses on who owns the information and how that information is transferred. Blockchains offer significant advantages over traditional databases where users can delete, modify, and change records. The advantages include improved efficiencies, lower costs, enhanced transparency, and an immutable audit history of all transactions. The advantages, however, are not without significant risks. The risks include technological risks, data security risks, interoperability risks, and third‐party vendor risks. Because of the inherent advantages in blockchains, auditors are being called upon to provide assurance services to clients who use blockchains and to advise clients on blockchain technology. Therefore, auditors must be equipped with the knowledge and expertise of not only blockchain technology, but also the assessment of risks inherent in blockchain technology."
24,Is your supply chain ready to embrace blockchain?,"Naeem Bajwa, Kyleen Prewett, Cynthia L. Shavers",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22423,no abstract
25,Blockchain—Opportunities and challenges for accounting professionals,Soma Sinha,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22430,"Everybody is talking about blockchain, which is being positioned as the solution for all business ills. Blockchain is a revolutionary technology, but its power and efficacy are only as good as its application. Blockchain has the potential to transform or even eliminate some of the accounting functions that are currently taken for granted, but it also creates risks of its own that must be considered. The technology is still in its formative stage and is certain to undergo meaningful changes in the future. Entities using this technology will have to weigh its benefits, but also build safeguards to protect against its vulnerabilities."
26,Asset tokenization in plain English,George Sazandrishvili,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22432,"Asset tokenization is an expansion of blockchain technology that allows digital assets to be bought, sold, and traded on blockchains. Digitizing real assets will help create universally accessible, fast, liquid, and transparent investment and financial systems. However, blockchain and related asset tokenization are still in their infancy, and there are obstacles that need to be overcome before widespread adoption occurs. This article describes what it means to tokenize an asset on a blockchain, how tokenization is accomplished, and why it has the potential to disrupt a variety of industries, particularly the financial and real estate industries. Challenges that are associated with implementing asset tokenization are also explored."
27,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22375,no abstract
28,The passive investment bubble,Damir Tokic,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22437,"Since the 2008 financial crisis, investors have significantly increased their allocation to passive investment vehicles, such as the exchange traded funds. At the same time, the active investment funds experienced significant outflows as their performance underperformed the major indices. As the result of these capital flows, the market participation balance potentially changed, which increased the possibility of a market bubble—which some already define as the passive investment bubble."
29,Long‐term interest rates under negative interest rate policy: Analysis of Japanese government bond and swap markets,Takayasu Ito,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22410,"Market segmentation is observed in the Japanese government bond (JGB) and swap markets of 2‐, 3‐, 4‐, 5‐, 7‐, and 10‐year maturities under negative interest rate policy regime. This also means that the arbitrage between the JGB and swap markets does not work in these maturities. After the Bank of Japan introduces a yield curve control policy under negative interest rate policy, market segmentation is observed only in the JGB and swap markets of 7‐ and 10‐year maturities. In the maturities of 2, 3, 4, and 5 years, the JGB yield and the swap rate co‐move. The market function recovers and arbitrage works between the JGB and swap markets in these maturities."
30,Democracy and tax avoidance: An international study,"Jiameng Ma, Kai Guo, Jiemin Yu",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22416,"We examine the impact of home country democracy on corporate tax avoidance. Specifically, we investigate how two aspects of democracy (political freedom and electoral democracy) are associated with corporate tax avoidance, respectively. Political freedom reduces tax avoidance, as public scrutiny increases financial transparency risk of tax avoidance and participation in political decision‐making process raises willingness to pay taxes. Electoral democracy increases tax avoidance, as election increases tax system complexity which in turn increases tax avoidance. Furthermore, we find that corruption control and social stability strengthen the negative association between political freedom and tax avoidance. Corporate tax complexity as percentage of overall tax complexity strengthens the positive association between electoral democracy and tax avoidance. Additional tests show shareholder protection and being a common law country weaken the negative association between political freedom and tax avoidance, and strengthen the positive association between electoral democracy and tax avoidance. Robustness checks using colony history as instrumental variable confirm the results."
31,"Corporate social responsibility and bankruptcy probability: Exploring the role of market competition, intellectual capital, and equity cost","Hashem Kamalirezaei, Ali Asghar Anvary Rostamy, Ali Saeedi, Mohammad Khodaei Valeh Zaghard",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22417,"This research investigates the relationship between corporate social responsibility and the probability of bankruptcy and explains the moderating role of the structure of market competition, intellectual capital, and equity cost on this relationship. Using a sample of the Tehran Stock Exchange during 2009–2016, panel data, and logit‐ranking model, we find an inverse relationship between corporate social responsibility and the probability of bankruptcy. Results from additional analyses show that corporate social responsibility has a significant inverse relationship with the probability of bankruptcy and when the market structure moves to a monopoly, the probability of bankruptcy is reduced due to high market entry costs for other companies. Overall, we document that corporate social responsibility plays an important roles in reducing the probability of bankruptcy of companies."
32,Does financial crisis impact earnings management? Evidence from Turkey,Nida Türegün,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22418,"This study attempts to display the impact of global financial crisis of 2008 on earnings management (EM) compare with the period before and after with the case of listed manufacturing firms in Borsa Istanbul for the period of 2007–2012. Furthermore, it deepens the EM literature by concentrating on an emerging economy. Discretionary accruals (DA) were computed using the modified Jones model as a measure of EM. Moreover, this study examines EM behavior by separating firms into firms with positive and negative DA. The results of this study registered a high level of EM in firms throughout the postcrisis period."
33,"Annual reporting, agency costs, and firm valuations","Igor Semenenko, Junwook Yoo",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22419,"Shareholder valuations are economically significantly and statistically negatively correlated with the length of 10 K filings or their digital file sizes, whereas annual reports posted on corporate websites are uninformative. Firms with longer 10 K filings are likely to experience slower growth, lower profitability, experience free cash flow problems, and write off goodwill and intangible assets from past acquisitions. Lengthy filings are more damaging than suggested by three‐year performance following report filing dates, suggesting that outside investors penalize firms for information asymmetries and associated agency costs. Full disclosure is best from the standpoint of long‐term shareholder wealth, but managers could be maximizing short‐term term returns that better match their investment horizons."
34,Investigation of enterprise value using information transparency: The case of optoelectronic industry,"Tzu‐Yi Yang, Chin‐Mei Chou, Yu‐Tai Yang",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22420,"The corporate information given to the investors is insufficient if it is only financial information, and thus, it should include other nonfinancial information, such as relations with the investors, to let the general public accurately understand the situation of how the enterprise creates its value, the process of corporate transparency. Therefore, this research discusses the relationship between information transparency and enterprise value (EV) in stock‐listed companies in the optoelectronic industry that is one of the key industries in Taiwan, and using unbalanced panel random‐effects regression investigates 72 listed firms in the optoelectronic industry. Determining information transparency has a significant influence on EV."
35,Hiring “tainted” outside directors on the board,Soohyung Kim,https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22425,"By looking at the unique data set during the period from 2011 to 2015, this research presents evidence that a firm's decision to hire a tainted outside director (OD) onto its board produces significantly improved firm performance. I defined tainted ODs as ODs that are (were) senior executives at other firms where class action lawsuits were filed on behalf of an investor group that had suffered a financial loss in a stock. Especially, for the firms that appointed tainted OD as the chair of audit committee, their industry‐adjusted return on assets is significantly increased by 6.8%. These results mean that under the presence of career concerns theory, tainted OD's history directly related to a previous securities class action lawsuit is a unique experience that modifies and disciplines their future behavior and eventually helps improve firm performance. Thus, through appointing tainted OD as an audit committee chair the firm might be able to reinforce the monitoring and transparency of its board, resulting in significantly better firm performance than any other control firms."
36,"Internal audit standard compliance, potentially competing duties, and external auditors' reliance decision","David Breger, Mark Edmonds, Marc Ortegren",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22434,"This article explores the impact of two previously overlooked characteristics, compliance with Institute of Internal Auditors (IIA) standards and the presence of potentially competing duties, on external auditors' perceptions of internal audit competence, objectivity, and, in turn, their willingness to rely on the internal audit function. This research finds that external auditors consider internal audit functions to be more competent and objective when they fully comply with IIA standards and that external auditors consider internal auditors to be more objective in the absence of any potentially competing duties in other areas. Overall, ratings of objectivity and competence relate to the decision to rely on the internal audit function. This study contributes by providing evidence that external auditors are more willing to rely on internal audit functions that comply with IIA standards and do not perform managerial/consulting duties, even though evidence suggests internal audit functions often do not fully comply with IIA standards and do perform managerial/consulting duties. Additionally, this study's results suggest that remedial action could reduce external audit fees and improve internal audit quality."
37,Exploring the difference between implied volatilities of options embedded in convertible bonds and exchange‐traded options and its contributing factors,"Tanawit Sae‐Sue, Supawut Sinthawat, Narapong Srivisal",https://onlinelibrary.wiley.com/doi/10.1002/jcaf.22429,"The convertible feature attached to a newly issued bond represents an embedded option whose value is determined by firm. The embedded option's implied volatility reflects the firm's view of its stock price risk which may differ from that of the market reflected in the exchange‐traded option. If such a gap in implied volatilities exists, it may create arbitrage opportunity for investors. Hence, we determined the gap between the implied volatilities extracted from the U.S. exchange‐traded option and embedded option and investigated its potential contributing factors, including corporate variables (price‐to‐book, market capitalization, cost of debt, debt‐to‐equity) and bond variables (maturity, default probability). The result showed that, during 2014–2016, the difference existed and was attributed to the firm's market capitalization. Our finding suggests the potential arbitrage opportunity in the debt, equity, and convertible instruments of small market capitalization firms."
