,title,author,link,abstract
10,The local market perception of firm risks during cross‐listing events,"Kathryn Schumann‐Foster, Elias Semaan, Hui Sono",https://onlinelibrary.wiley.com/doi/10.1111/fire.12204,"We examine the local investors’ perceptions on the relative idiosyncratic risks around cross‐listing events. We find that increases in relative firm‐specific risks around the listing date are temporary and small for Level I American depositary receipts (ADRs) while Level III ADRs have the most variations. For exchange‐listed ADRs from emerging markets, there is a significant decrease in the relative firm‐specific risk in the year prior to listing, which increases during the cross‐listing, while there are only significant increases in relative firm‐specific risks for developed market firms. We interpret these as evidences of negative relationship between firm opaqueness and relative firm‐specific risks."
11,Does local political support influence financial markets? A study on the impact of job approval ratings of political representatives on local stock returns,"Sunghoon Joo, Dong H. Kim, Jung Chul Park",https://onlinelibrary.wiley.com/doi/10.1111/fire.12211,"Using data on job approval ratings of governors, U.S. senators, and the president, we find that firms located in states with high approval ratings outperform firms located in states with low approval ratings by .64% per month. Furthermore, this relationship is stronger when investors are actively involved in politics, when local politicians are closer to the center of political power, for small firms that have a larger proportion of local investors, and for financially strong areas where investors are ready to execute investments in local stocks. Overall, our study shows that investors’ political sentiment is important in determining stock returns."
12,State ownership and banks’ information rents: Evidence from China,"Fengyan Yu, Qi Liang, Wei Wang",https://onlinelibrary.wiley.com/doi/10.1111/fire.12197,"In a lending relationship, a bank with an information advantage regarding its client tends to hold up the borrower and charge higher interest rates. We conjecture that state‐owned enterprises (SOEs), with worse information asymmetry, are subject to greater information rents. State‐owned banks place less emphasis on information production and hence extract lower rents compared to profit‐maximizing private banks. We use the decline of loan interest rates around the borrowers’ equity initial public offerings (IPOs) as the proxy of banks’ information rents. We find SOEs in China experience larger declines in loan interest rates around their IPOs; the central government‐controlled Big Four banks exhibit smaller declines in rates they charge, and their rate declines concentrate on loans made to SOEs."
13,Corporate decision making in the presence of political uncertainty: The case of corporate cash holdings,"William B. Hankins, Anna‐Leigh Stone, Chak Hung Jack Cheng, Ching‐Wai (Jeremy) Chiu",https://onlinelibrary.wiley.com/doi/10.1111/fire.12205,"Using a quarterly panel of U.S. corporations over the period 1985–2014, we show that corporate managers respond to political uncertainty and economic policy uncertainty shocks in different ways. We proxy for political uncertainty using the Partisan Conflict Index and employ a prevalent empirical macroeconomic methodology to construct structural shocks that are orthogonal to shocks captured by the Economic Policy Uncertainty Index. Following a political uncertainty shock, corporations increase cash but do not adjust investment. Alternatively, following an economic policy uncertainty shock, firms appear to draw on cash and reduce capital spending to increase research and development spending."
14,Capital market frictions and human capital investment: Evidence from workplace safety around regulation SHO,"John (Jianqiu) Bai, Eunju Lee, Chi Zhang",https://onlinelibrary.wiley.com/doi/10.1111/fire.12227,"This paper examines the effect of capital market frictions on firms’ workplace safety. Using Regulation SHO as a natural experiment, we find a significant increase in work‐related injury rates of pilot firms. The effect is stronger for firms in more competitive industries and with high financial constraints, and weaker for firms whose employees have high negotiating power and with good corporate governance. Further tests suggest that managers’ myopia shifts their focus away from investments in workplace safety when workplace safety is not related to firm performance. Overall, the results highlight how capital market frictions affect firms’ investment in human capital."
15,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1111/fire.12206,no abstract
16,In Memoriam,no author,https://onlinelibrary.wiley.com/doi/10.1111/fire.12216,no abstract
17,Fifty years of The Financial Review: A bibliometric overview,"H. Kent Baker, Satish Kumar, Debidutta Pattnaik",https://onlinelibrary.wiley.com/doi/10.1111/fire.12228,"The Financial Review (FR) is a highly regarded journal publishing original empirical, theoretical, and methodological research in all areas of financial economics. It celebrated its golden jubilee year in 2018. Using bibliometric techniques, we analyze the journal's impact, prominent topics, most prolific authors, and their affiliated institutions and countries. Our analysis also identifies the most often cited articles at different points in the journal's history. Using textual data analytics, we identify the most frequent themes discussed between 1969 and 2018 by decade."
18,Managerial effect or firm effect: Evidence from the private debt market,"Bill B. Francis, Iftekhar Hasan, Yun Zhu",https://onlinelibrary.wiley.com/doi/10.1111/fire.12196,"This paper provides evidence that the managerial effect is a key determinant of firms’ cost of capital, in the context of private debt contracting. Applying the novel empirical method developed by an earlier study to a large sample that tracks the job movement of top managers, we find that the managerial effect is a critical and significant factor that explains a large part of the variation in loan contract terms more accurately than firm fixed effects. Additional evidence shows that banks “follow” managers when they change jobs and offer loan contracts with preferential terms to their new firms."
19,The syndicate structure of securitized corporate loans,"Zhengfeng Guo, Shage Zhang",https://onlinelibrary.wiley.com/doi/10.1111/fire.12203,"Securitized loans have lower lead bank shares, but larger shares held by non‐CLO (collateralized loan obligation) institutional investors than nonsecuritized loans. The result can largely be explained by their degree of information asymmetry and credit risk. We find that lead banks increase their holdings after a nonsecuritized loan becomes securitized, but they do not reduce financial exposure to securitized facilities during the boom of the CLO market. Furthermore, we find that securitized loans do not perform differently from similar nonsecuritized loans. We conclude that differences in syndicate structure are likely shaped by participants’ investment preference rather than a manifestation of adverse selection."
20,Officers’ fiduciary duties and acquisition outcomes,Syed Walid Reza,https://onlinelibrary.wiley.com/doi/10.1111/fire.12194,"Using a Delaware case law that recognized officers’ distinct fiduciary duties for the first time in 2009, I examine the effect of officers' fiduciary duties (OFDs) on corporate acquisitions. I find that firms with entrenched officers prior to 2009 experienced increased announcement‐period abnormal stock returns, mainly because their acquisitions created more synergies and reduced officers’ incentives to preserve control. These firms increased liability insurance premium expenditures, but reduced value‐decreasing acquisition frequencies. Furthermore, the effect of OFDs is more pronounced in firms where officers are not directors, have wealth risk, face less product market competition, are insulated from the market for corporate control, or are able to avoid board monitoring. Overall, OFDs are a critical corporate governance mechanism that works in tandem with other disciplinary mechanisms."
21,Too much liquidity? Seemingly excess cash for innovative firms,"Zhaozhao He, Stephen Ciccone",https://onlinelibrary.wiley.com/doi/10.1111/fire.12210,"We show that more cash allows innovative firms facing financing constraints to undertake more research and development projects and that this phenomenon has been more pronounced since 1980. In contrast to the secular increase in the level of cash holdings, average excess cash has not increased appreciably. We analyze excess cash disposition and document a strong relation between excess cash and research and development spending. Finally, our results suggest that increased difficulty in valuing research and development might be a source of financing frictions. These findings imply that “seemingly excess cash” has played an increasingly important role in mitigating underinvestment in innovation."
22,Not all threats are taken equally: Evidence from proxy fights,"Fang Chen, Lijing Du, Susan M. V. Flaherty, Jian Huang, Gokhan Torna",https://onlinelibrary.wiley.com/doi/10.1111/fire.12220,"Previous research shows that activist threats lead to corporate policy concessions. We find that the threat of proxy fights is responded to differently based on its credibility. Decomposing proxy fight threats, we find that only credible threats are associated with more leveraged, more innovative, and less acquisitive corporate policies. Management, however, does not respond to noncredible threats. Further, for materialized fights, the market reaction at announcement is also conditional on the credibility of the threats. Overall, not all activist threats are responded to equally by management or the market, and only credible threats achieve disciplinary effects and favorable valuation."
23,Local corporate misconduct and local initial public offerings,"Emre Kuvvet, Darshana D. Palkar",https://onlinelibrary.wiley.com/doi/10.1111/fire.12199,"This paper investigates the cost of going public through initial public offerings (IPOs) for firms located in regions with significant fraud density. We find that companies in regions with a high proportion of nearby firms that have committed corporate misconduct have more pronounced underpricing, experience higher post‐IPO stock return volatility, and are more likely to withdraw their offerings. Overall, our results show that local corporate misconduct is associated with the pricing of IPOs, and the breach of trust is related to costly IPOs for newcomers."
24,"The aggregate cost of equity underdiversification by Bjarne Florentsen, Ulf Nielsson, Peter Raahauge, and Jesper Rangvid",no author,https://onlinelibrary.wiley.com/doi/10.1111/fire.12224,no abstract
