,title,author,link,abstract
10,Fault isolation for a complex decentralized waste water treatment facility,"Molly C. Klanderman, Kathryn B. Newhart, Tzahi Y. Cath, Amanda S. Hering",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12429,"Decentralized waste water treatment facilities monitor many features that are complexly related. The ability to detect the onset of a fault and to identify variables accurately that have shifted because of the fault are vital to maintaining proper system operation and high quality produced water. Various multivariate methods have been proposed to perform fault detection and isolation, but the methods require data to be independent and identically distributed when the process is in control, and most require a distributional assumption. We propose a distribution‐free retrospective change‐point‐detection method for auto‐correlated and non‐stationary multivariate processes. We detrend the data by using observations from an in‐control time period to account for expected changes due to external or user‐controlled factors. Next, we perform the fused lasso, which penalizes differences in consecutive observations, to detect faults and to identify shifted variables. To account for auto‐correlation, the regularization parameter is chosen by using an estimated effective sample size in the extended Bayesian information criterion. We demonstrate the performance of our method compared with a competitor in simulation. Finally, we apply our method to waste water treatment facility data with a known fault, and the variables identified by our proposed method are consistent with the operators’ diagnosis of the fault's cause."
11,Estimating the binary endogenous effect of insurance on doctor visits by copula‐based regression additive models,"Giampiero Marra, Rosalba Radice, David M. Zimmer",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12419,"The paper estimates the causal effect of having health insurance on healthcare utilization, while accounting for potential endogeneity bias. The topic has important policy implications, because health insurance reforms implemented in the USA in recent decades have focused on extending coverage to the previously uninsured. Consequently, understanding the effects of those reforms requires an accurate estimate of the causal effect of insurance on utilization. However, obtaining such an estimate is complicated by the discreteness inherent in common measures of healthcare usage. The paper presents a flexible estimation approach, based on copula functions, that consistently estimates the coefficient of a binary endogenous regressor in count data settings. The relevant numerical computations can be easily carried out by using the freely available GJRM R package. The empirical results find significant evidence of favourable selection into insurance. Ignoring such selection, insurance appears to increase doctor visit usage by 62% but, adjusting for it, the effect increases to 134%."
12,Statistical inference on tree swallow migrations with random forests,"Tim Coleman, Lucas Mentch, Daniel Fink, Frank A. La Sorte, David W. Winkler, Giles Hooker, Wesley M. Hochachka",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12416,"Bird species’ migratory patterns have typically been studied through individual observations and historical records. In recent years, the eBird citizen science project, which solicits observations from thousands of bird watchers around the world, has opened the door for a data‐driven approach to understanding the large‐scale geographical movements. Here, we focus on the North American tree swallow (Tachycineta bicolor) occurrence patterns throughout the eastern USA. Migratory departure dates for this species are widely believed by both ornithologists and casual observers to vary substantially across years, but the reasons for this are largely unknown. In this work, we present evidence that maximum daily temperature is predictive of tree swallow occurrence. Because it is generally understood that species occurrence is a function of many complex, high order interactions between ecological covariates, we utilize the flexible modelling approach that is offered by random forests. Making use of recent asymptotic results, we provide formal hypothesis tests for predictive significance of various covariates and also develop and implement a permutation‐based approach for formally assessing interannual variations by treating the prediction surfaces that are generated by random forests as functional data. Each of these tests suggest that maximum daily temperature is important in predicting migration patterns."
13,The use of sampling weights in M‐quantile random‐effects regression: an application to Programme for International Student Assessment mathematics scores,"Francesco Schirripa Spagnolo, Nicola Salvati, Antonella D’Agostino, Ides Nicaise",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12418,"M‐quantile random‐effects regression represents an interesting approach for modelling multilevel data when the researcher is focused on conditional quantiles. When data are obtained from complex survey designs, sampling weights must be incorporated in the analysis. A robust pseudolikelihood approach for accommodating sampling weights in M‐quantile random‐effects regression is presented. In particular, the method is based on a robustification of the estimating equations. The methodology proposed is applied to the Italian sample of the Programme for International Student Assessment 2015 survey to study the gender gap in mathematics at various quantiles of the conditional distribution. The findings offer a possible explanation of the low proportion of women in science, technology, engineering and mathematics sectors."
14,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1111/rssc.12360,no abstract
15,Robust and adaptive anticoagulant control,"Peter Avery, Quentin Clairon, Robin Henderson, C. James Taylor, Emma Wilson",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12403,"We consider a control theory approach to adaptive dose allocation of anticoagulants, based on an analysis of records of 152 patients on long‐term warfarin treatment. We consider a selection of statistical models for the relationship between the dose of drug and subsequent blood clotting speed, measured through the international normalized ratio. Our main focus is on subsequent use of the model in guiding the choice of the next dose adaptively as patient‐specific information accrues. We compare a naive long‐term approach with a proportional‐integral‐plus method, with parameters estimated by either linear quadratic optimization or by stochastic resource allocation. We demonstrate advantages of the control approaches in comparison with a naive approach in simulations and through calculation of robust stability margins for the observed data."
16,Structured penalized regression for drug sensitivity prediction,"Zhi Zhao, Manuela Zucknick",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12400,"Large‐scale in vitro drug sensitivity screens are an important tool in personalized oncology to predict the effectiveness of potential cancer drugs. The prediction of the sensitivity of cancer cell lines to a panel of drugs is a multivariate regression problem with high dimensional heterogeneous multiomics data as input data and with potentially strong correlations between the outcome variables which represent the sensitivity to the different drugs. We propose a joint penalized regression approach with structured penalty terms which enable us to utilize the correlation structure between drugs with group‐lasso‐type penalties and at the same time address the heterogeneity between ‘omics’ data sources by introducing data‐source‐specific penalty factors to penalize different data sources differently. By combining integrative penalty factors (IPFs) with the tree‐guided group lasso, we create a method called ‘IPF‐tree‐lasso’. We present a unified framework to transform more general IPF‐type methods to the original penalized method. Because the structured penalty terms have multiple parameters, we demonstrate how the interval search ‘Efficient parameter selection via global optimization’ algorithm can be used to optimize multiple penalty parameters efficiently. Simulation studies show that IPF‐tree‐lasso can improve the prediction performance compared with other lasso‐type methods, in particular for heterogeneous sources of data. Finally, we employ the new methods to analyse data from the ‘Genomics of drug sensitivity in cancer’ project."
17,Multiple imputation of binary multilevel missing not at random data,"Angelina Hammon, Sabine Zinn",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12401,"We introduce a selection model‐based multilevel imputation approach to be used within the fully conditional specification framework for multiple imputation. Concretely, we apply a censored bivariate probit model to describe binary variables assumed to be missing not at random. The first equation of the model defines the regression model for the missing data mechanism. The second equation specifies the regression model of the variable to be imputed. The non‐random selection of the binary data is mapped by correlations between the error terms of the two regression models. Hierarchical data structures are modelled by random intercepts in both equations. To fit the novel imputation model we use maximum likelihood and adaptive Gauss–Hermite quadrature. A comprehensive simulation study shows the overall performance of the approach. We test its usefulness for empirical research by applying it to a common problem in social scientific research: the emergence of educational aspirations. Our software is designed to be used in the R package mice."
18,Variable selection in functional linear concurrent regression,"Rahul Ghosal, Arnab Maity, Timothy Clark, Stefano B. Longo",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12408,"We propose a novel method for variable selection in functional linear concurrent regression. Our research is motivated by a fisheries footprint study where the goal is to identify important time‐varying sociostructural drivers influencing patterns of seafood consumption, and hence the fisheries footprint, over time, as well as estimating their dynamic effects. We develop a variable‐selection method in functional linear concurrent regression extending the classically used scalar‐on‐scalar variable‐selection methods like the lasso, smoothly clipped absolute deviation (SCAD) and minimax concave penalty (MCP). We show that in functional linear concurrent regression the variable‐selection problem can be addressed as a group lasso, and their natural extension: the group SCAD or a group MCP problem. Through simulations, we illustrate that our method, particularly with the group SCAD or group MCP, can pick out the relevant variables with high accuracy and has minuscule false positive and false negative rate even when data are observed sparsely, are contaminated with noise and the error process is highly non‐stationary. We also demonstrate two real data applications of our method in studies of dietary calcium absorption and fisheries footprint in the selection of influential time‐varying covariates."
19,A joint confidence region for an overall ranking of populations,"Martin Klein, Tommy Wright, Jerzy Wieczorek",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12402,"National statistical agencies lack statistical methodology to express uncertainty in their released estimated overall rankings. For example, the US Census Bureau produced an ‘explicit’ ranking of the states based on observed sample estimates during 2011 of mean travel time to work. Current literature provides measures of uncertainty in estimated individual ranks, but not a direct measure of uncertainty for the estimated overall ranking. We construct and visualize a joint confidence region for the true unknown overall ranking that provides a measure of uncertainty in the estimated overall ranking."
20,An optimal design for hierarchical generalized group testing,"Yaakov Malinovsky, Gregory Haber, Paul S. Albert",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12409,"Choosing an optimal strategy for hierarchical group testing is an important problem for practitioners who are interested in disease screening with limited resources. For example, when screening for infectious diseases in large populations, it is important to use algorithms that minimize the cost of potentially expensive assays. Black and co‐workers described this as an intractable problem unless the number of individuals to screen is small. They proposed an approximation to an optimal strategy that is difficult to implement for large population sizes. We develop an optimal design with respect to the expected total number of tests that can be obtained by using a novel dynamic programming algorithm. We show that this algorithm is substantially more efficient than the approach that was proposed by Black and co‐workers. In addition, we compare the two designs for imperfect tests. R code is provided for practitioners."
21,A novel regularized approach for functional data clustering: an application to milking kinetics in dairy goats,"C. Denis, E. Lebarbier, C. Lévy‐Leduc, O. Martin, L. Sansonnet",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12404,"Motivated by an application to the clustering of milking kinetics of dairy goats, we propose a novel approach for functional data clustering. This issue is of growing interest in precision livestock farming, which is largely based on the development of data acquisition automation and on the development of interpretative tools to capitalize on high throughput raw data and to generate benchmarks for phenotypic traits. The method that we propose in the paper falls in this context. Our methodology relies on a piecewise linear estimation of curves based on a novel regularized change‐point‐estimation method and on the k‐means algorithm applied to a vector of coefficients summarizing the curves. The statistical performance of our method is assessed through numerical experiments and is thoroughly compared with existing experiments. Our technique is finally applied to milk emission kinetics data with the aim of a better characterization of interanimal variability and towards a better understanding of the lactation process."
22,Generalized partially linear models on Riemannian manifolds,"Amelia Simó, M. Victoria Ibáñez, Irene Epifanio, Vicent Gimeno",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12411,"We introduce generalized partially linear models with covariates on Riemannian manifolds. These models, like ordinary generalized linear models, are a generalization of partially linear models on Riemannian manifolds that allow for scalar response variables with error distribution models other than a normal distribution. Partially linear models are particularly useful when some of the covariates of the model are elements of a Riemannian manifold, because the curvature of these spaces makes it difficult to define parametric models. The model was developed to address an interesting application: the prediction of children's garment fit based on three‐dimensional scanning of their bodies. For this reason, we focus on logistic and ordinal models and on the important and difficult case where the Riemannian manifold is the three‐dimensional case of Kendall's shape space. An experimental study with a well‐known three‐dimensional database is carried out to check the goodness of the procedure. Finally, it is applied to a three‐dimensional database obtained from an anthropometric survey of the Spanish child population. A comparative study with related techniques is carried out."
23,A Bayesian group sequential small n sequential multiple‐assignment randomized trial,"Yan‐Cheng Chao, Thomas M. Braun, Roy N. Tamura, Kelley M. Kidwell",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12406,"A small n, sequential, multiple‐assignment, randomized trial (called ‘snSMART’) is a small sample multistage design where participants may be rerandomized to treatment on the basis of intermediate end points. This design is motivated by the ‘A randomized multicenter study for isolated skin vasculitis’ trial (NCT02939573): an on‐going snSMART design focusing on the evaluation of three drugs for isolated skin vasculitis. By formulating an interim decision rule for removing one of the treatments, we use a Bayesian model and the resulting posterior distributions to provide sufficient evidence that one treatment is inferior to the other treatments before enrolling more participants. By doing so, we can remove the worst performing treatment at an interim analysis and prevent the subsequent participants from receiving the removed treatment. On the basis of simulation results, we have evidence that the treatment response rates can still be unbiasedly and efficiently estimated in our new design, especially for the treatments with higher response rates. In addition, by adjusting the decision rule criteria for the posterior probabilities, we can control the probability of incorrectly removing an effective treatment."
24,A spatially varying distributed lag model with application to an air pollution and term low birth weight study,"Joshua L. Warren, Thomas J. Luben, Howard H. Chang",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12407,"Distributed lag models have been used to identify critical pregnancy periods of exposure (i.e. critical exposure windows) to air pollution in studies of pregnancy outcomes. However, much of the previous work in this area has ignored the possibility of spatial variability in the lagged health effect parameters that may result from exposure characteristics and/or residual confounding. We develop a spatially varying Gaussian process model for critical windows called ‘SpGPCW’ and use it to investigate geographic variability in the association between term low birth weight and average weekly concentrations of ozone and PM2.5 during pregnancy by using birth records from North Carolina. SpGPCW is designed to accommodate areal level spatial correlation between lagged health effect parameters and temporal smoothness in risk estimation across pregnancy. Through simulation and a real data application, we show that the consequences of ignoring spatial variability in the lagged health effect parameters include less reliable inference for the parameters and diminished ability to identify true critical window sets, and we investigate the use of existing Bayesian model comparison techniques as tools for determining the presence of spatial variability. We find that exposure to PM2.5 is associated with elevated term low birth weight risk in selected weeks and counties and that ignoring spatial variability results in null associations during these periods. An R package (SpGPCW) has been developed to implement the new method."
25,The harmonic mean χ2‐test to substantiate scientific findings,Leonhard Held,https://onlinelibrary.wiley.com/doi/10.1111/rssc.12410,"Statistical methodology plays a crucial role in drug regulation. Decisions by the US Food and Drug Administration or European Medicines Agency are typically made based on multiple primary studies testing the same medical product, where the two‐trials rule is the standard requirement, despite shortcomings. A new approach is proposed for this task based on the harmonic mean of the squared study‐specific test statistics. Appropriate scaling ensures that, for any number of independent studies, the null distribution is a χ2‐distribution with 1 degree of freedom. This gives rise to a new method for combining one‐sided p‐values and calculating confidence intervals for the overall treatment effect. Further properties are discussed and a comparison with the two‐trials rule is made, as well as with alternative research synthesis methods. An attractive feature of the new approach is that a claim of success requires each study to be convincing on its own to a certain degree depending on the overall level of significance and the number of studies. The new approach is motivated by and applied to data from five clinical trials investigating the effect of carvedilol for the treatment of patients with moderate to severe heart failure."
26,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1111/rssc.12359,no abstract
27,Modelling the spatial extent and severity of extreme European windstorms,"Paul Sharkey, Jonathan A. Tawn, Simon J. Brown",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12391,"Windstorms are a primary natural hazard affecting Europe that are commonly linked to substantial property and infrastructural damage and are responsible for the largest spatially aggregated financial losses. Such extreme winds are typically generated by extratropical cyclone systems originating in the North Atlantic and passing over Europe. Previous statistical studies tend to model extreme winds at a given set of sites, corresponding to inference in an Eulerian framework. Such inference cannot incorporate knowledge of the life cycle and progression of extratropical cyclones across the region and is forced to make restrictive assumptions about the extremal dependence structure. We take an entirely different approach which overcomes these limitations by working in a Lagrangian framework. Specifically, we model the development of windstorms over time, preserving the physical characteristics linking the windstorm and the cyclone track, the path of local vorticity maxima, and make a key finding that the spatial extent of extratropical windstorms becomes more localized as its magnitude increases irrespective of the location of the storm track. Our model allows simulation of synthetic windstorm events to derive the joint distributional features over any set of sites giving physically consistent extrapolations to rarer events. From such simulations improved estimates of this hazard can be achieved in terms of both intensity and area affected."
28,The analysis of transformations for profit‐and‐loss data,"Anthony C. Atkinson, Marco Riani, Aldo Corbellini",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12389,"We analyse data on the performance of investment funds, 99 out of 309 of which report a loss, and on the profitability of 1405 firms, 407 of which report losses. The problem in both cases is to use regression to predict performance from sets of explanatory variables. In one case, it is clear from scatter plots of the data that the negative responses have a lower variance than the positive responses and a different relationship with the explanatory variables. Because the data include negative responses, the Box–Cox transformation cannot be used. We develop a robust version of an extension to the Yeo–Johnson transformation which allows different transformations for positive and negative responses. Tests and graphical methods from our robust analysis enable the detection of outliers, the assessment of values of the two transformation parameters and the building of simple regression models. Performance comparisons are made with non‐parametric transformations."
29,Efficient data augmentation for multivariate probit models with panel data: an application to general practitioner decision making about contraceptives,"Vincent Chin, David Gunawan, Denzil G. Fiebig, Robert Kohn, Scott A. Sisson",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12393,"The paper considers the problem of estimating a multivariate probit model in a panel data setting with emphasis on sampling a high dimensional correlation matrix and improving the overall efficiency of the data augmentation approach. We reparameterize the correlation matrix in a principled way and then carry out efficient Bayesian inference by using Hamiltonian Monte Carlo sampling. We also propose a novel antithetic variable method to generate samples from the posterior distribution of the random effects and regression coefficients, resulting in significant gains in efficiency. We apply the methodology by analysing stated preference data obtained from Australian general practitioners evaluating alternative contraceptive products. Our analysis suggests that the joint probability of discussing combinations of contraceptive products with a patient shows medical practice variation among the general practitioners, which indicates some resistance even to discuss these products, let alone to recommend them."
30,Bayesian protein sequence and structure alignment,"Christopher J. Fallaize, Peter J. Green, Kanti V. Mardia, Stuart Barber",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12394,"The structure of a protein is crucial in determining its functionality and is much more conserved than sequence during evolution. A key task in structural biology is to compare protein structures to determine evolutionary relationships, to estimate the function of newly discovered structures and to predict unknown structures. We propose a Bayesian method for protein structure alignment, with the prior on alignments based on functions which penalize ‘gaps’ in the aligned sequences. We show how a broad class of penalty functions fits into this framework, and how the resulting posterior distribution can be efficiently sampled. A commonly used gap penalty function is shown to be a special case, and we propose a new penalty function which alleviates an undesirable feature of the commonly used penalty. We illustrate our method on benchmark data sets and find that it competes well with popular tools from computational biology. Our method has the benefit of being able potentially to explore multiple competing alignments and to quantify their merits probabilistically. The framework naturally enables further information such as amino acid sequence to be included and could be adapted to other situations such as flexible proteins or domain swaps."
31,Estimating seal pup production in the Greenland Sea by using Bayesian hierarchical modelling,"Martin Jullum, Thordis Thorarinsdottir, Fabian E. Bachl",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12397,"The Greenland Sea is an important breeding ground for harp and hooded seals. Estimates of annual seal pup production are critical factors in the estimation of abundance that is needed for management of the species. These estimates are usually based on counts from aerial photographic surveys. However, only a minor part of the whelping region can be photographed, because of its large extent. To estimate total seal pup production, we propose a Bayesian hierarchical modelling approach motivated by viewing the seal pup appearances as a realization of a log‐Gaussian Cox process by using covariate information from satellite imagery as a proxy for ice thickness. For inference, we utilize the stochastic partial differential equation module of the integrated nested Laplace approximation framework. In a case‐study using survey data from 2012, we compare our results with existing methodology in a comprehensive cross‐validation study. The results of the study indicate that our method improves local estimation performance, and that the increased uncertainty of prediction of our method is required to obtain calibrated count predictions. This suggests that the sampling density of the survey design may not be sufficient to obtain reliable estimates of seal pup production."
32,"Estimation and inference in mixed effect regression models using shape constraints, with application to tree height estimation","Xiyue Liao, Mary C. Meyer",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12388,"Estimation of tree height given diameter is an important part of the forest inventory analysis of the US Forest Service. Existing methods use parametric models to estimate the curve. We propose a semiparametric model in which  log (height) is a smooth, increasing and concave function of diameter, with a random‐plot component and fixed effect covariates. Large sample properties and inference methods that work well in practice are derived. Proposed inference methods use approximate normal distributions for the fixed effects and a likelihood ratio test for the significance of the random effect. A closed form approximate prediction method is provided and overall it outperformed competitors for both a simulation and a real data application. The methods are implemented by the cgamm routine in the R package cgam and can be used for a wide range of mixed model applications."
33,Modelling environmental DNA data; Bayesian variable selection accounting for false positive and false negative errors,"Jim E. Griffin, Eleni Matechou, Andrew S. Buxton, Dimitrios Bormpoudakis, Richard A. Griffiths",https://onlinelibrary.wiley.com/doi/10.1111/rssc.12390,"Environmental DNA is a survey tool with rapidly expanding applications for assessing the presence of a species at surveyed sites. Environmental DNA methodology is known to be prone to false negative and false positive errors at the data collection and laboratory analysis stages. Existing models for environmental DNA data require augmentation with additional sources of information to overcome identifiability issues of the likelihood function and do not account for environmental covariates that predict the probability of species presence or the probabilities of error. We present a novel Bayesian model for analysing environmental DNA data by proposing informative prior distributions for logistic regression coefficients that enable us to overcome parameter identifiability, while performing efficient Bayesian variable selection. Our methodology does not require the use of transdimensional algorithms and provides a general framework for performing Bayesian variable selection under informative prior distributions in logistic regression models."
