,title,author,link,abstract
17,Strategic shirking in competitive labor markets: A general model of multi‐task promotion tournaments with employer learning,"Jed DeVaro, Oliver Gürtler",https://onlinelibrary.wiley.com/doi/10.1111/jems.12342,"In a multitask, market‐based promotion tournament model, under different environments concerning employer learning about worker ability, it is shown that: (a) asymmetric learning in multitask jobs is a necessary condition for “strategic shirking” (i.e., underperforming on certain tasks to increase the promotion probability); (b) when learning becomes increasingly symmetric on one task, the effort allocated to that task could increase or decrease, but effort on the other task increases; (c) strategic shirking does not occur in equilibrium in single‐task models; and (d) promotions signal worker ability even when there is symmetric learning on one task, if learning is asymmetric on another."
18,Contests over joint production on networks,"Serhat Doğan, Kerim Keskin, Çağrı Sağlam",https://onlinelibrary.wiley.com/doi/10.1111/jems.12343,"We consider a network of heterogeneous agents where each edge represents a two‐player contest between the respective nodes. In these bilateral contests, agents compete over an endogenous prize jointly produced using their own contest efforts. We provide a necessary and sufficient condition for the existence of Nash equilibrium and characterize the equilibrium total effort for every agent. Our model has insightful results regarding the network type, that is, depending on whether the network is bipartite or nonbipartite. Finally, considering the sum of all expected utilities as an efficiency notion, we investigate the optimal network structure."
19,Inefficient incentives and nonprice allocations: Experimental evidence from big‐box restaurants,Sacha Kapoor,https://onlinelibrary.wiley.com/doi/10.1111/jems.12346,"Queues are puzzling because they are consistent with wasted profit in equilibrium. Standard rationales trace the puzzle to the pricing of goods. This article uses field experimental evidence from large‐scale restaurants to trace the puzzle to the pricing of labor. The customary wage contract in these settings fosters congestion and longer queues because it can encourage workers to emphasize the quality rather than quantity of output. To study this problem, the field experiment pays waiters bonuses for customer volume on days with excess demand, in addition to the tips and hourly wages they customarily receive. The experimental contract shortens queues substantially, generating surplus gains for consumers with no discernible cost in terms of perceived service quality. Workers earn more via the bonuses and because they earn more in tips. Short‐run profits increase by at least 49%. There is no discernible reduction in long‐run profit. The firm reverted to the baseline contract on excess demand days after many months of evidence, even after acknowledging the gains from the experimental contract. The evidence suggests the puzzle may partly be explained by inefficient wage contracting."
20,Don't patronize me! An experiment on preferences for authorship,"Silvia Lübbecke, Wendelin Schnedler",https://onlinelibrary.wiley.com/doi/10.1111/jems.12347,"Do people only reject interference and keep control to affect the outcome? We find that 20% of subjects reject unrequired help and insist on their solution to a problem—although doing so is costly and does not change the result. We tease out the motives by varying the information available to the interfering party (paternalist). Subjects do not resist to show to the paternalist that they were able to find the correct solution. Instead, two motives seem to play a role. First, subjects prefer to have produced or “authored” the solution themselves. Second, subjects desire to signal their authorship and hence their independence to the paternalist."
21,Merchants of doubt: Corporate political action when NGO credibility is uncertain,"Mireille Chiroleu‐Assouline, Thomas P. Lyon",https://onlinelibrary.wiley.com/doi/10.1111/jems.12338,"The literature on special interest groups emphasizes two main influence channels: campaign contributions and informational lobbying. We introduce a third channel: providing information about the credibility of political rivals. In particular, nongovernmental organizations (NGOs) often aim to communicate scientific knowledge to policymakers, but industry‐backed groups often attempt to undermine their credibility. We extend a standard signaling model of interest‐group lobbying to include fixed costs of policymaker action and show that these costs make possible two mechanisms for creating doubt about the value of policy action. The first uses Bayesian persuasion to suggest the NGO may be a noncredible radical. The second involves creating an opposition think tank (TT) that acts as a possible radical, not a credible moderate. We show that the TT cannot always implement the Bayesian persuasion benchmark, and we characterize how optimal TT design varies with exogenous parameters."
22,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1111/jems.12318,no abstract
23,Business dynamics statistics of High Tech industries,"Nathan Goldschlag, Javier Miranda",https://onlinelibrary.wiley.com/doi/10.1111/jems.12334,"Modern market economies are characterized by the reallocation of resources from less productive, less valuable activities to more productive, more valuable ones. Businesses in the High Tech sector play a particularly important role in this reallocation by introducing new products and services that impact the entire economy. In this paper we describe an extension to the Census Bureau's Business Dynamics Statistics that tracks job creation, job destruction, startups, and exits by firm and establishment characteristics, including sector, firm age, and firm size in the High Tech sector. We preview the resulting statistics, showing the structural shifts in the High Tech sector over the past 30 years, including the surge of entry and young firm activity in the 1990s that reversed abruptly in the early‐2000s."
24,Intermediated surge pricing,Sushil Bikhchandani,https://onlinelibrary.wiley.com/doi/10.1111/jems.12332,"Although Uber and Lyft are known for their flexible “surge pricing,” they are surprisingly rigid in another way: each firm takes a constant percentage of passenger fare whether or not there is a surge. In this paper, I investigate the possible reasons for, and the impact of, this rigidity. I study a market in which a profit‐maximizing intermediary facilitates trade between buyers and sellers. The intermediary sets prices for buyers and sellers, and keeps the difference as her fee. Optimal prices increase when demand increases, that is, shifts right. If a demand increase is due to an increase in the number of ex ante symmetric buyers, then the intermediary's optimal percent fee decreases. If, instead, a demand increase is due to a reduction in the elasticity of demand, then the intermediary's optimal percent fee increases. In either case, if the intermediary keeps a constant percent fee regardless of shifts in demand, as is the case with Uber and Lyft, then surge pricing (i.e., the ratio of price during high demand to price during low demand) is amplified on one side of the market and diminished on the other side."
25,Vertical integration and disruptive cross‐market R&D,"Ping Lin, Tianle Zhang, Wen Zhou",https://onlinelibrary.wiley.com/doi/10.1111/jems.12328,"We study how vertical market structure affects the incentives of suppliers and customers to develop a new input that will enable the innovator to replace the incumbent supplier. In a vertical setting with an incumbent monopoly upstream supplier and two downstream firms, we show that vertical integration reduces the R&D incentives of the integrated parties, but increases that of the nonintegrated downstream rival. Strategic vertical integration may occur whereby the upstream incumbent integrates with a downstream firm to discourage or even preempt downstream disruptive R&D. Depending on the R&D costs, vertical integration may lower the social rate of innovation."
26,Can consumer complaints reduce product reliability? Should we worry?,Joaquín Coleff,https://onlinelibrary.wiley.com/doi/10.1111/jems.12335,"We analyze a monopolist's pricing and product reliability decision in a model where consumers are entitled to product replacement if the product fails, but have heterogeneous costs of exercising this right. Our main result shows that, under some conditions, a decrease in consumers expected to claim cost leads to a decrease in product reliability but an increase in profit and welfare. This result is robust to a number of extensions. Our results are in line with anecdotal evidence suggesting that changes in consumers’ claiming cost can be induced by both third parties (governments, consumers’ organizations, private enterprises, etc.) and firms. More precisely, since, under some conditions, profit and welfare align, public initiatives oriented to lower consumers’ claiming cost will be ultimately joined by firms that benefit from further increases in complaints."
27,Bait and ditch: Consumer naïveté and salesforce incentives,"Fabian Herweg, Antonio Rosato",https://onlinelibrary.wiley.com/doi/10.1111/jems.12336,"We analyze a model of price competition between a transparent retailer and a deceptive one in a market where a fraction of consumers is naïve. The transparent retailer is an independent shop managed by its owner. The deceptive retailer belongs to a chain and is operated by a manager. The two retailers sell an identical base product, but the deceptive one also offers an add‐on. Rational consumers never consider buying the add‐on while naïve ones can be “talked” into buying it. By offering the manager a contract that pushes him to never sell the base good without the add‐on, the chain can induce an equilibrium in which both retailers obtain more‐than‐competitive profits. The equilibrium features price dispersion and market segmentation, with the deceptive retailer targeting only naïve consumers whereas the transparent retailer serves only rational ones."
28,The impact of job training on temporary worker performance: Field experimental evidence from insurance sales agents,Elizabeth Lyons,https://onlinelibrary.wiley.com/doi/10.1111/jems.12333,"Despite the limited incentives they provide for idiosyncratic investment, temporary work arrangements are becoming increasingly common. Using evidence from a field experiment conducted among salespeople in a Kenyan insurance firm, this paper examines the consequences of providing job training for temporary workers. The findings show that providing access to training significantly increases firm revenue, primarily due to performance increases among higher‐ability workers. The findings from the study are consistent with temporary workers willingness to invest in job training when the job‐specific returns from doing so are sufficiently high."
29,Savings that hurt: Production rationalization and its effect on prices,"Mauricio Varela, Madhu Viswanathan",https://onlinelibrary.wiley.com/doi/10.1111/jems.12330,"Postmerger scenarios often lead to a reallocation of resources and production across the merged entity. Production rationalization, the process of reallocating production across facilities so as to reduce total costs, results in firms equating marginal costs across markets. This results in marginal costs, and hence prices, being higher in some markets and lower in others than otherwise would be without production rationalization. This paper proposes a model of competition that elicits these effects and the resulting consequences on consumer and producer surplus. The paper also presents empirical evidence to show that production rationalization, in the form of fleet reoptimization, affected prices following the US Airways/American Airlines merger. Prices of the merged firm increased 10% on routes typically served by US Airways relative to routes typically served by American Airlines, and by 12% relative to US Airways’ rivals’ prices. Price‐cost regressions confirm such price hikes were likely due to fleet reoptimization."
30,Asymmetric‐information allocation to avoid coordination failure,"Fumitoshi Moriya, Takuro Yamashita",https://onlinelibrary.wiley.com/doi/10.1111/jems.12329,"In the context of team production, this paper studies the optimal (deterministic and stochastic) information allocation that implements desired effort levels as the unique Bayesian equilibrium. We show that under certain conditions, it is optimal to asymmetrically inform agents even though they may be ex ante symmetric. The main intuition is that informing the agents asymmetrically can be effective in avoiding “bad” equilibria, that is, equilibria with coordination failure."
31,On the corporate use of green bonds,"Mark Bagnoli, Susan G. Watts",https://onlinelibrary.wiley.com/doi/10.1111/jems.12331,"When do wholesalers issue green bonds to finance their socially responsible activities instead of charging a premium for the products they produce? We show that in less competitive retail markets when retailers can “skim” more of the premium that end consumers pay for socially responsible products, green bonds provide additional funds to help cover the cost of a wholesaler's socially responsible activities. Similar incentives arise if the wholesaler's input is a small component of the end consumers’ product, or if it is difficult for end consumers to identify the wholesaler's socially responsible activities."
32,Vertical structure and the risk of rent extraction in the electricity industry,"Anette Boom, Stefan Buehler",https://onlinelibrary.wiley.com/doi/10.1111/jems.12327,"This paper studies how competition and vertical structure jointly determine generating capacities, retail prices, and welfare in the electricity industry. Analyzing a model in which demand is uncertain and retailers must commit to retail prices before they buy electricity in the wholesale market, we show that welfare is highest if competition in generation and retailing is combined with vertical separation. Vertically integrated generators choose excessively high retail prices and capacities to avoid rent extraction in the wholesale market when their retail demand exceeds their capacity. Vertical separation eliminates the risk of rent extraction and yields lower retail prices."
