,title,author,link,abstract
11,A novel approach to latent class modelling: identifying the various types of body mass index individuals,"Sarah Brown, William Greene, Mark Harris",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12552,"Given the increasing prevalence of adult obesity, furthering understanding of the determinants of measures such as the body mass index (BMI) remains high on the policy agenda. We contribute to existing literature on modelling the BMI by proposing an extension to latent class modelling, which serves to unveil a more detailed picture of the determinants of BMI. Interest here lies in latent class analysis with a regression model and predictor variables explaining class membership, a regression model and predictor variables explaining the outcome variable within BMI classes and instances where the BMI classes are naturally ordered and labelled by expected values within class. A simple and generic way of parameterizing both the class probabilities and the statistical representation of behaviours within each class is proposed, that simultaneously preserves the ranking according to class‐specific expected values and yields a parsimonious representation of the class probabilities. Based on a wide range of metrics, the newly proposed approach is found to dominate the prevailing approach and, moreover, results are often quite different across the two."
12,Quantifying the association between discrete event time series with applications to digital forensics,"Christopher Galbraith, Padhraic Smyth, Hal S. Stern",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12549,"We consider the problem of quantifying the degree of association between pairs of discrete event time series, with potential applications in forensic and cybersecurity settings. We focus in particular on the case where two associated event series exhibit temporal clustering such that the occurrence of one type of event at a particular time increases the likelihood that an event of the other type will also occur nearby in time. We pursue a non‐parametric approach to the problem and investigate various score functions to quantify association, including characteristics of marked point processes and summary statistics of interevent times. Two techniques are proposed for assessing the significance of the measured degree of association: a population‐based approach to calculating score‐based likelihood ratios when a sample from a relevant population is available, and a resampling approach to computing coincidental match probabilities when only a single pair of event series is available. The methods are applied to simulated data and to two real world data sets consisting of logs of computer activity and achieve accurate results across all data sets."
13,"A multilevel structural equation model for the interrelationships between multiple latent dimensions of childhood socio‐economic circumstances, partnership transitions and mid‐life health","Yajing Zhu, Fiona Steele, Irini Moustaki",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12554,"We propose a multilevel structural equation model to investigate the interrelationships between childhood socio‐economic circumstances, partnership formation and stability, and mid‐life health, using data from the 1958 British birth cohort. The structural equation model comprises latent class models that characterize the patterns of change in four dimensions of childhood socio‐economic circumstances and a joint regression model that relates these categorical latent variables to partnership transitions in adulthood and mid‐life health, while allowing for informative dropout. The model can be extended to handle multiple outcomes of mixed types and at different levels in a hierarchical data structure."
14,Spatial confounding in hurdle multilevel beta models: the case of the Brazilian Mathematical Olympics for Public Schools,"João B. M. Pereira, Widemberg S. Nobre, Igor F. L. Silva, Alexandra M. Schmidt",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12551,"Among the many disparities for which Brazil is known is the difference in performance across students who attend the three administrative levels of Brazilian public schools: federal, state and municipal. Our main goal is to investigate whether student performance in the Brazilian Mathematical Olympics for Public Schools is associated with school administrative level and student gender. For this, we propose a hurdle hierarchical beta model for the scores of students who took the examination in the second phase of these Olympics, in 2013. The mean of the beta model incorporates fixed and random effects at the student and school levels. We explore different distributions for the random school effect. As the posterior distributions of some fixed effects change in the presence, and distribution, of the random school effects, we also explore models that constrain random school effects to the orthogonal complement of the fixed effects. We conclude that male students perform slightly better than female students and that, on average, federal schools perform substantially better than state or municipal schools. However, some of the best municipal and state schools perform as well as some federal schools. We hypothesize that this is due to individual teachers who successfully motivate and prepare their students to perform well in the mathematical Olympics."
15,A placebo design to detect spillovers from an education–entertainment experiment in Uganda,"Anna M. Wilke, Donald P. Green, Jasper Cooper",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12571,"Education–entertainment refers to dramatizations designed to convey information and to change attitudes. Buoyed by observational studies suggesting that education–entertainment strongly influences beliefs, attitudes and behaviours, scholars have recently assessed education–entertainment by using rigorous experimental designs in field settings. Studies conducted in developing countries have repeatedly shown the effectiveness of radio and film dramatizations on outcomes ranging from health to group conflict. One important gap in the literature is estimation of social spillover effects from those exposed to the dramatizations to others in the audience members’ social network. In theory, the social diffusion of media effects could greatly amplify their policy impact. The current study uses a novel placebo‐controlled design that gauges both the direct effects of the treatment on audience members as well as the indirect effects of the treatment on others in their family and in the community. We implement this design in two large cluster‐randomized experiments set in rural Uganda using video dramatizations on the topics of violence against women, teacher absenteeism and abortion stigma. We find several instances of sizable and highly significant direct effects on the attitudes of audience members, but we find little evidence that these effects diffused to others in the villages where the videos were aired."
16,Freight rates in downside and upside markets: pricing of own and spillover risks from other shipping segments,"Panayiotis Theodossiou, Dimitris Tsouknidis, Christos Savva",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12553,"Shipping freight rates are notoriously volatile and shipping investors are perceived to be risk loving. The paper explores the stochastic properties of freight rates in the shipping industry and derives the analytical equations for their moments in downside and upside markets by using a two‐piece extension of the generalized error distribution. Pricing equations developed across shipping segments show how conditional risk and conditional skewness are priced along with their risk spillover effects. Results reveal the existence of a positive skewness premium, suggesting that shipping investors are willing to accept lower expected returns for the opportunity to earn high pay‐offs in the future."
17,Selecting a scale for spatial confounding adjustment,"Joshua P. Keller, Adam A. Szpiro",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12556,"Unmeasured, spatially structured factors can confound associations between spatial environmental exposures and health outcomes. Adding flexible splines to a regression model is a simple approach for spatial confounding adjustment, but the spline degrees of freedom do not provide an easily interpretable spatial scale. We describe a method for quantifying the extent of spatial confounding adjustment in terms of the Euclidean distance at which variation is removed. We develop this approach for confounding adjustment with splines and using Fourier and wavelet filtering. We demonstrate differences in the spatial scales that these bases can represent and provide a comparison of methods for selecting the amount of confounding adjustment. We find the best performance for selecting the amount of adjustment by using an information criterion evaluated on an outcome model without exposure. We apply this method to spatial adjustment in an analysis of fine particulate matter and blood pressure in a cohort of US women."
18,New statistical metrics for multisite replication projects,"Maya B. Mathur, Tyler J. VanderWeele",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12572,"Increasingly, researchers are attempting to replicate published original studies by using large, multisite replication projects, at least 134 of which have been completed or are on going. These designs are promising to assess whether the original study is statistically consistent with the replications and to reassess the strength of evidence for the scientific effect of interest. However, existing analyses generally focus on single replications; when applied to multisite designs, they provide an incomplete view of aggregate evidence and can lead to misleading conclusions about replication success. We propose new statistical metrics representing firstly the probability that the original study's point estimate would be at least as extreme as it actually was, if in fact the original study were statistically consistent with the replications, and secondly the estimated proportion of population effects agreeing in direction with the original study. Generalized versions of the second metric enable consideration of only meaningfully strong population effects that agree in direction, or alternatively that disagree in direction, with the original study. These metrics apply when there are at least 10 replications (unless the heterogeneity estimate 
            
            


τ
^

=
0

, in which case the metrics apply regardless of the number of replications). The first metric assumes normal population effects but appears robust to violations in simulations; the second is distribution free. We provide R packages (Replicate and MetaUtility)."
19,Longevity forecasting by socio‐economic groups using compositional data analysis,"S⊘ren Kjærgaard, Yunus Emre Ergemen, Marie‐Pier Bergeron‐Boucher, Jim Oeppen, Malene Kallestrup‐Lamb",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12555,"Several Organisation for Economic Co‐operation and Development countries have recently implemented an automatic link between the statutory retirement age and life expectancy for the total population to ensure sustainability in their pension systems due to increasing life expectancy. As significant mortality differentials are observed across socio‐economic groups, future changes in these differentials will determine whether some socio‐economic groups drive increases in the retirement age, leaving other groups with fewer pensionable years. We forecast life expectancy by socio‐economic groups and compare the forecast performance of competing models by using Danish mortality data and find that the most accurate model assumes a common mortality trend. Life expectancy forecasts are used to analyse the consequences of a pension system where the statutory retirement age is increased when total life expectancy is increasing."
20,Multilevel network meta‐regression for population‐adjusted treatment comparisons,"David M. Phillippo, Sofia Dias, A. E. Ades, Mark Belger, Alan Brnabic, Alexander Schacht, Daniel Saure, Zbigniew Kadziola, Nicky J. Welton",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12579,"Standard network meta‐analysis (NMA) and indirect comparisons combine aggregate data from multiple studies on treatments of interest, assuming that any effect modifiers are balanced across populations. Population adjustment methods relax this assumption using individual patient data from one or more studies. However, current matching‐adjusted indirect comparison and simulated treatment comparison methods are limited to pairwise indirect comparisons and cannot predict into a specified target population. Existing meta‐regression approaches incur aggregation bias. We propose a new method extending the standard NMA framework. An individual level regression model is defined, and aggregate data are fitted by integrating over the covariate distribution to form the likelihood. Motivated by the complexity of the closed form integration, we propose a general numerical approach using quasi‐Monte‐Carlo integration. Covariate correlation structures are accounted for by using copulas. Crucially for decision making, comparisons may be provided in any target population with a given covariate distribution. We illustrate the method with a network of plaque psoriasis treatments. Estimated population‐average treatment effects are similar across study populations, as differences in the distributions of effect modifiers are small. A better fit is achieved than a random effects NMA, uncertainty is substantially reduced by explaining within‐ and between‐study variation, and estimates are more interpretable."
21,Temporal disaggregation of overlapping noisy quarterly data: estimation of monthly output from UK value‐added tax data,"Paul Labonne, Martin Weale",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12568,"The paper derives monthly estimates of business sector output in the UK from rolling quarterly value‐added tax based turnover data. The administrative nature of the value‐added tax data implies that their use could ultimately yield a more precise and granular picture of output across the economy. However, they show two particular features which complicate their exploitation: they are overlapping and subject to substantial noise. This motivates our choice of a multivariate unobserved components model for filtering and disaggregating temporally the aggregate figures. After illustrating our method by using one industry as a case‐study, we estimate monthly seasonally adjusted gross output figures for the 75 industries for which the data are available. Our results show material differences from the existing output profile."
22,Model‐based clustering and analysis of life history data,"Marc A. Scott, Kaushik Mohan, Jacques‐Antoine Gauthier",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12575,"Methods and models for longitudinal data with categorical, multi‐dimensional outcomes are quite limited, but they are essential to the study of life histories. For example, in the Swiss Household Panel, information on the co‐residence and professional status of several thousand individuals is available through to age 45 years. Interest centres on the time and order of life course events such as having children and working full or part time and the duration of the phases that they delineate. With data of this type, optimal matching and clustering algorithms relying on a distance metric or parametric models of duration in a competing risks framework are used; the appropriateness of each derives from competing goals and orientation. We prefer model‐based approaches when certain goals are paramount: simulation of individual trajectories; adjusting for time‐dependent covariates; handling multistate trajectories and missing outcomes. Several of these goals are particularly challenging when the number of states is of moderate size, and many transitions are infrequent and/or time inhomogeneous. Using the Swiss Household Panel, we demonstrate the appropriateness of latent class growth curve models for analysing sequence data. In particular, models including heterogeneous dependence structure provide new techniques for assessing goodness of fit as well as yield insights into social processes."
23,A causal inference framework for cancer cluster investigations using publicly available data,"Rachel C. Nethery, Yue Yang, Anna J. Brown, Francesca Dominici",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12567,"Often, a community becomes alarmed when high rates of cancer are noticed, and residents suspect that the cancer cases could be caused by a known source of hazard. In response, the US Centers for Disease Control and Prevention recommend that departments of health perform a standardized incidence ratio (SIR) analysis to determine whether the observed cancer incidence is higher than expected. This approach has several limitations that are well documented in the existing literature. We propose a novel causal inference framework for cancer cluster investigations, rooted in the potential outcomes framework. Assuming that a source of hazard representing a potential cause of increased cancer rates in the community is identified a priori, we focus our approach on a causal inference estimand which we call the causal SIR. The causal SIR is a ratio defined as the expected cancer incidence in the exposed population divided by the expected cancer incidence for the same population under the (counterfactual) scenario of no exposure. To estimate the causal SIR we need to overcome two main challenges: first, we must identify unexposed populations that are as similar as possible to the exposed population to inform estimation of the expected cancer incidence under the counterfactual scenario of no exposure, and, second, publicly available data on cancer incidence for these unexposed populations are often available at a much higher level of spatial aggregation (e.g. county) than what is desired (e.g. census block group). We overcome the first challenge by relying on matching. We overcome the second challenge by building a Bayesian hierarchical model that borrows information from other sources to impute cancer incidence at the desired level of spatial aggregation. In simulations, our statistical approach was shown to provide dramatically improved results, i.e. less bias and better coverage, than the current approach to SIR analyses. We apply our proposed approach to investigate whether trichloroethylene vapour exposure has caused increased cancer incidence in Endicott, New York."
24,A functional approach to small area estimation of the relative median poverty gap,"Enrico Fabrizi, Maria Rosaria Ferrante, Carlo Trivisano",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12562,"We consider the estimation of the relative median poverty gap (RMPG) at the level of Italian provinces by using data from the European Union Survey on Income and Living Conditions. The overall sample size does not allow reliable estimation of income‐distribution‐related parameters at the provincial level; therefore, small area estimation techniques must be used. The specific challenge in estimating the RMPG is that, as it summarizes the income distribution of the poor, samples for estimating it for small subpopulations are even smaller than those available in other parameters. We propose a Bayesian strategy where various parameters summarizing the distribution of income at the provincial level are modelled by means of a multivariate small area model. To estimate the RMPG, we relate these parameters to a distribution describing income, namely the generalized beta distribution of the second kind. Posterior draws from the multivariate model are then used to generate draws for the distribution's area‐specific parameters and then of the RMPG defined as their functional."
25,Improving external validity of epidemiologic cohort analyses: a kernel weighting approach,"Lingxiao Wang, Barry I. Graubard, Hormuzd A. Katki, and Yan Li",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12564,"For various reasons, cohort studies generally forgo probability sampling required to obtain population representative samples. However, such cohorts lack population representativeness, which invalidates estimates of population prevalences for novel health factors that are only available in cohorts. To improve external validity of estimates from cohorts, we propose a kernel weighting (KW) approach that uses survey data as a reference to create pseudoweights for cohorts. A jackknife variance is proposed for the KW estimates. In simulations, the KW method outperformed two existing propensity‐score‐based weighting methods in mean‐squared error while maintaining confidence interval coverage. We applied all methods to estimating US population mortality and prevalences of various diseases from the non‐representative US National Institutes of Health–American Association of Retired Persons cohort, using the sample from the US‐representative National Health Interview Survey as the reference. Assuming that the survey estimates are correct, the KW approach yielded generally less biased estimates compared with the existing propensity‐score‐based weighting methods."
26,"T. M. F. Smith, 1934–2019; Harvey Goldstein, 1939–2020; Allan Henry Seheult, 1942–2019;John Francis Bithell, 1939–2020; M. H. A. Davis, 1945–2020",no author,https://onlinelibrary.wiley.com/doi/10.1111/rssa.12580,no abstract
27,Book reviews,no author,https://onlinelibrary.wiley.com/doi/10.1111/rssa.12585,no abstract
28,Issue Information,no author,https://onlinelibrary.wiley.com/doi/10.1111/rssa.12479,no abstract
29,Knowing the signs: a direct and generalizable motivation of two‐sided tests,"Kenneth Rice, Tyler Bonnett, Chloe Krakauer",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12496,"Many well‐known problems with two‐sided p‐values are due to their use in hypothesis tests, with ‘reject–accept’ conclusions about point null hypotheses. We present an alternative motivation for p‐value‐based tests, viewing them as assessments of only the sign of an underlying parameter, where we can conclude that the parameter is positive or negative, or simply say nothing either way. Our approach is decision theoretic, but—unusually—we consider the whole set of possible utility functions available. Doing this we show how, in a specific sense, close analogues of familiar one‐ and two‐sided tests are always the optimal decision. We argue that this simplicity could aid non‐experts’ understanding and use of tests—and help them to think critically about whether or not tests are appropriate tools for answering their questions of interest. Several extensions are also considered, showing that the simple idea of determining the signs of parameters yields a rich framework for inference."
30,A new standard for the analysis and design of replication studies,Leonhard Held,https://onlinelibrary.wiley.com/doi/10.1111/rssa.12493,"A new standard is proposed for the evidential assessment of replication studies. The approach combines a specific reverse Bayes technique with prior‐predictive tail probabilities to define replication success. The method gives rise to a quantitative measure for replication success, called the sceptical p‐value. The sceptical p‐value integrates traditional significance of both the original and the replication study with a comparison of the respective effect sizes. It incorporates the uncertainty of both the original and the replication effect estimates and reduces to the ordinary p‐value of the replication study if the uncertainty of the original effect estimate is ignored. The framework proposed can also be used to determine the power or the required replication sample size to achieve replication success. Numerical calculations highlight the difficulty of achieving replication success if the evidence from the original study is only suggestive. An application to data from the Open Science Collaboration project on the replicability of psychological science illustrates the methodology proposed."
31,Discussion on the meeting on ‘Signs and sizes:understanding and replicating statistical findings’,no author,https://onlinelibrary.wiley.com/doi/10.1111/rssa.12544,no abstract
32,Identifying the effect of public holidays on daily demand for gas,"Sarah E. Heaps, Malcolm Farrow, Kevin J. Wilson",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12504,"To reduce operational costs and to ensure security of supply, gas distribution networks require accurate forecasts of the demand for gas. Among domestic and commercial customers, demand relates primarily to the weather and patterns of life and work. Public holidays have a pronounced effect which often spreads into neighbouring days. We call this spread the ‘proximity effect’. Traditionally, the days over which the proximity effect is felt are prespecified in fixed windows around each holiday, allowing no uncertainty in their identification. We are motivated by an application to modelling daily gas demand in two large British regions. We introduce a novel model which does not fix the days on which the proximity effect is felt. Our approach uses a four‐state, non‐homogeneous hidden Markov model, with cyclic dynamics, where the classification of days as public holidays is observed, but the assignment of days as ‘pre‐holiday’, ‘post‐holiday’ or ‘normal’ days is unknown. The number of days to the preceding and succeeding holidays guide transitions between states. We apply Bayesian inference and illustrate the benefit of our modelling approach. A version of the model is now being used by one of the UK's regional distribution networks."
33,Modelling the socio‐economic determinants of fertility: a mediation analysis using the parametric g‐formula,"Maarten J. Bijlsma, Ben Wilson",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12520,"Theories predict that the timing of childbearing and number of children born are determined by multiple socio‐economic factors. Despite this, many methods cannot investigate the interrelationships between these determinants, including the direct and indirect influence that they have on fertility over the life course. Here we use the parametric g‐formula to examine the interdependent influences of time‐varying socio‐economic processes—education, employment status and partnership status—on fertility. To demonstrate this approach, we study a cohort of women who were born in the UK in 1970. Our results show that socio‐economic processes play an important role in determining fertility, not only directly but also indirectly. We show that increasing attendance in higher education has a largely direct effect on early childbearing up to age 25 years, resulting in a substantial increase in childlessness. However, childbearing at later ages is dominated by an indirect effect of education on fertility, via partnership status and employment status, that is twice as large as the direct effect. We also use the g‐formula to examine bias due to unobserved heterogeneity, and we demonstrate that our results appear to be robust. We conclude that the method provides a valuable tool for mediation analysis in studies of interdependent life course processes."
34,A quantitative framework to inform extrapolation decisions in children,"Ian Wadsworth, Lisa V. Hampson, Thomas Jaki, Graeme J. Sills, Anthony G. Marson, Richard Appleton",https://onlinelibrary.wiley.com/doi/10.1111/rssa.12532,"When developing a new medicine for children, the potential to extrapolate from adult efficacy data is well recognized. However, significant assumptions about the similarity of adults and children are needed for extrapolations to be biologically plausible. One such assumption is that of similar exposure–response (E–R‐) relationships. Motivated by applications to antiepileptic drug development, we consider how data that are available from existing trials of adults and adolescents can be used to quantify prior uncertainty about whether E–R‐relationships are similar in adults and younger children. A Bayesian multivariate meta‐analytic model is fitted to existing E–R‐data and adjusted for external biases that arise because these data are not perfectly relevant to the comparison of interest. We propose a strategy for eliciting expert prior opinion on external biases. From the bias‐adjusted meta‐analysis, we derive prior distributions quantifying our uncertainty about the degree of similarity between E–R‐relationships for adults and younger children. Using these we calculate the prior probability that average pharmacodynamic responses in adults and younger children, both on placebo and at an effective concentration, are sufficiently similar to justify a complete extrapolation of efficacy data. A simulation study is performed to evaluate the operating characteristics of the approach proposed."
