,title,author,link,abstract
29,Consumption Fluctuations and Expected Returns,"VICTORIA ATANASOV, STIG V. MØLLER, RICHARD PRIESTLEY",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12870,"This paper introduces a novel consumption‐based variable, cyclical consumption, and examines its predictive properties for stock returns. Future expected stock returns are high (low) when aggregate consumption falls (rises) relative to its trend and marginal utility from current consumption is high (low). We show that the empirical evidence ties consumption decisions of agents to time variation in returns in a manner consistent with asset pricing models based on external habit formation. The predictive power of cyclical consumption is not confined to bad times and subsumes the predictability of many popular forecasting variables."
30,Star Ratings and the Incentives of Mutual Funds,"CHONG HUANG, FEI LI, XI WENG",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12888,"We propose a theory of reputation to explain how investors rationally respond to mutual fund star ratings. A fund's performance is determined by its information advantage, which can be acquired but decays stochastically. Investors form beliefs about whether the fund is informed based on its past performance. We refer to such beliefs as fund reputation, which determines fund flows. As performance changes continuously, equilibrium fund reputation may take discrete values only and thus can be labeled with stars. Star upgrades thus imply reputation jumps, leading to discrete increases in flows and expected performance, although stars do not provide new information."
31,MISCELLANEA,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12904,no abstract
32,ANNOUNCEMENTS,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12907,no abstract
33,AMERICAN FINANCE ASSOCIATION,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12665,no abstract
34,ISSUE INFORMATION FM,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12659,no abstract
35,DIMENSIONAL FUND ADVISORS PRIZES FOR 2019,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12872,no abstract
36,Risk Management in Financial Institutions,"ADRIANO A. RAMPINI, S. VISWANATHAN, GUILLAUME VUILLEMEY",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12868,"We study risk management in financial institutions using data on hedging of interest rate and foreign exchange risk. We find strong evidence that institutions with higher net worth hedge more, controlling for risk exposures, across institutions and within institutions over time. For identification, we exploit net worth shocks resulting from loan losses due to declines in house prices. Institutions that sustain such shocks reduce hedging significantly relative to otherwise‐similar institutions. The reduction in hedging is differentially larger among institutions with high real estate exposure. The evidence is consistent with the theory that financial constraints impede both financing and hedging."
37,What Is a Patent Worth? Evidence from the U.S. Patent “Lottery”,"JOAN FARRE‐MENSA, DEEPAK HEGDE, ALEXANDER LJUNGQVIST",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12867,"We provide evidence on the value of patents to startups by leveraging the quasi‐random assignment of applications to examiners with different propensities to grant patents. Using unique data on all first‐time applications filed at the U.S. Patent Office since 2001, we find that startups that win the patent “lottery” by drawing lenient examiners have, on average, 55% higher employment growth and 80% higher sales growth five years later. Patent winners also pursue more, and higher quality, follow‐on innovation. Winning a first patent boosts a startup’s subsequent growth and innovation by facilitating access to funding from venture capitalists, banks, and public investors."
38,Relationship Trading in Over‐the‐Counter Markets,"TERRENCE HENDERSHOTT, DAN LI, DMITRY LIVDAN, NORMAN SCHÜRHOFF",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12864,"We examine the network of trading relationships between insurers and dealers in the over‐the‐counter (OTC) corporate bond market. Regulatory data show that one‐third of insurers use a single dealer, whereas other insurers have large dealer networks. Execution prices are nonmonotone in network size, initially declining with more dealers but increasing once networks exceed 20 dealers. A model of decentralized trade in which insurers trade off the benefits of repeat business and faster execution quantitatively fits the distribution of insurers' network size and explains the price–network size relationship. Counterfactual analysis shows that regulations to unbundle trade and nontrade services can decrease welfare."
39,Tax‐Efficient Asset Management: Evidence from Equity Mutual Funds,"CLEMENS SIALM, HANJIANG ZHANG",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12843,"We investigate the relation between tax burdens and mutual fund performance from both a theoretical and an empirical perspective. The theoretical model introduces heterogeneous tax clienteles in an environment with decreasing returns to scale and shows that the equilibrium performance of mutual funds depends on the size of the tax clienteles. Our empirical results show that the performance of U.S. equity mutual funds is related to their tax burdens. We find that tax‐efficient funds exhibit not only superior after‐tax performance, but also superior before‐tax performance due to lower trading costs, favorable style exposures, and better selectivity."
40,Measuring Innovation and Product Differentiation: Evidence from Mutual Funds,"LEONARD KOSTOVETSKY, JEROLD B. WARNER",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12853,"We study innovation and product differentiation using a uniqueness measure based on textual analysis of prospectuses. We find that small and start‐up families have higher start rates than larger families, and their products are more unique. Unique strategies attract more inflows in the first three years, and investors respond more to text‐based uniqueness than other measures such as holdings or returns uniqueness. For established funds, word uniqueness has weak negative power for explaining returns, so investors in competitive equilibrium do not sacrifice much performance to get specialized products. Uniqueness attenuates the flow‐performance relation, reducing the risk of investor outflows."
41,Beyond Random Assignment: Credible Inference and Extrapolation in Dynamic Economies,"CHRISTOPHER A. HENNESSY, ILYA A. STREBULAEV",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12862,"We derive analytical relationships between shock responses and theory‐implied causal effects (comparative statics) in dynamic settings with linear profits and linear‐quadratic stock accumulation costs. For permanent profitability shocks, responses can have incorrect signs, undershoot, or overshoot depending on the size and sign of realized changes. For profitability shocks that are i.i.d., uniformly distributed, binary, or unanticipated and temporary, there is attenuation bias, which exceeds 50% under plausible parameterizations. We derive a novel sufficient condition for profitability shock responses to equal causal effects: martingale profitability. We establish a battery of sufficient conditions for correct sign estimation, including stochastic monotonicity. Simple extrapolation/error correction formulas are presented."
42,The Market for Conflicted Advice,"BRIANA CHANG, MARTIN SZYDLOWSKI",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12848,"We present a model of the market for advice in which advisers have conflicts of interest and compete for heterogeneous customers through information provision. The competitive equilibrium features information dispersion and partial disclosure. Although conflicted fees lead to distorted information, they are irrelevant for customers' welfare: banning conflicted fees improves only the information quality, not customers' welfare. Instead, financial literacy education for the least informed customers can improve all customers' welfare because of a spillover effect. Furthermore, customers who trade through advisers realize lower average returns, which rationalizes empirical findings."
43,Does Borrowing from Banks Cost More than Borrowing from the Market?,MICHAEL SCHWERT,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12849,"This paper investigates the pricing of bank loans relative to capital market debt. The analysis uses a novel sample of loans matched with bond spreads from the same firm on the same date. After accounting for seniority, lenders earn a large premium relative to the bond‐implied credit spread. In a sample of secured term loans to noninvestment‐grade firms, the average premium is 140 to 170 bps or about half of the all‐in‐drawn spread. This is the first direct evidence of firms' willingness to pay for bank credit and raises questions about the nature of competition in the loan market."
44,How Does Credit Supply Expansion Affect the Real Economy? The Productive Capacity and Household Demand Channels,"ATIF MIAN, AMIR SUFI, EMIL VERNER",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12869,"Credit supply expansion can affect an economy by increasing productive capacity or by boosting household demand. In this study, we develop a test to determine if the household demand channel is present, and we implement the test using both a natural experiment in the United States in the 1980s and an international panel of 56 countries over the last several decades. Consistent with the importance of the household demand channel, we find that credit supply expansion boosts nontradable sector employment and the price of nontradable goods, with limited effects on tradable sector employment. Such credit expansions amplify the business cycle and lead to more severe recessions."
45,Shorting in Speculative Markets,"MARCEL NUTZ, JOSÉ A. SCHEINKMAN",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12871,"In models of trading with heterogeneous beliefs following Harrison‐Kreps, short selling is prohibited and agents face constant marginal costs‐of‐carry. The resale option guarantees that prices exceed buy‐and‐hold prices and the difference is identified as a bubble. We propose a model where risk‐neutral agents face asymmetric increasing marginal costs on long and short positions. Here, agents also value an option to delay, and a Hamilton‐Jacobi‐Bellman equation quantifies the influence of costs on prices. An unexpected decrease in shorting costs may deflate a bubble, linking financial innovations that facilitated shorting of mortgage‐backed securities to the collapse of prices."
46,"Securitization, Ratings, and Credit Supply","BRENDAN DALEY, BRETT GREEN, VICTORIA VANASCO",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12866,"We develop a framework to explore the effect of credit ratings on loan origination. We show that ratings endogenously shift the economy from a signaling equilibrium, in which banks inefficiently retain loans to signal quality, toward an originate‐to‐distribute equilibrium with zero retention and inefficiently low lending standards. Ratings increase overall efficiency, provided that the reduction in costly retention more than compensates for the origination of some negative net present value loans. We study how banks' ability to screen loans affects these predictions and use the model to analyze commonly proposed policies such as mandatory “skin in the game.”"
47,Glued to the TV: Distracted Noise Traders and Stock Market Liquidity,"JOEL PERESS, DANIEL SCHMIDT",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12863,"In this paper, we study the impact of noise traders’ limited attention on financial markets. Specifically, we exploit episodes of sensational news (exogenous to the market) that distract noise traders. We find that on “distraction days,” trading activity, liquidity, and volatility decrease, and prices reverse less among stocks owned predominantly by noise traders. These outcomes contrast sharply with those due to the inattention of informed speculators and market makers, and are consistent with noise traders mitigating adverse selection risk. We discuss the evolution of these outcomes over time and the role of technological changes."
48,Informed Trading and Intertemporal Substitution,YIZHOU XIAO,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12857,"I examine the possibility of information‐based trading in a multiperiod consumption setting. I develop a necessary and sufficient condition for trade to occur. Intertemporal substitution introduces a desire to correlate current consumption with future aggregate shocks. When agents have heterogeneous time‐inseparable preferences, information differentially affects relative preferences for current and future consumption, making information‐based trading mutually acceptable. The no‐trade result continues to hold if there is no aggregate shock, or if agents have either homogeneous or time‐separable preferences."
49,Report of the Editor of The Journal of Finance for the Year 2019,STEFAN NAGEL,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12881,no abstract
50,Minutes of the 2020 Annual Membership Meeting,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12886,no abstract
51,"Report of the Executive Secretary and Treasurer for the Fiscal Year Ending June 30, 2019",no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12887,no abstract
52,MISCELLANEA,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12891,no abstract
53,ANNOUNCEMENTS,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12892,no abstract
54,AMERICAN FINANCE ASSOCIATION,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12660,no abstract
55,ISSUE INFORMATION FM,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12654,no abstract
56,Trading Against the Random Expiration of Private Information: A Natural Experiment,"MOHAMMADREZA BOLANDNAZAR, ROBERT J. JACKSON JR., WEI JIANG, JOSHUA MITTS",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12844,"For years, the Securities and Exchange Commission (SEC) accidentally distributed securities disclosures to some investors before the public. We exploit this setting, which is unique because the delay until public disclosure was exogenous and the private information window was well defined, to study informed trading with a random stopping time. Trading intensity and the pace at which prices incorporate information decrease with the expected delay until public release, but the relation between trading intensity and time elapsed varies with traders' learning process. Noise trading and relative information advantage play similar roles as in standard microstructure theories assuming a fixed time window."
57,Access to Collateral and the Democratization of Credit: France's Reform of the Napoleonic Security Code,"KEVIN ARETZ, MURILLO CAMPELLO, MARIA‐TERESA MARCHICA",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12846,"France's Ordonnance 2006‐346 repudiated the notion of possessory ownership in the Napoleonic Code, easing the pledge of physical assets in a country where credit was highly concentrated. A differences‐test strategy shows that firms operating newly pledgeable assets significantly increased their borrowing following the reform. Small, young, and financially constrained businesses benefitted the most, observing improved credit access and real‐side outcomes. Start‐ups emerged with higher “at‐inception” leverage, located farther from large cities, with more assets‐in‐place than before. Their exit and bankruptcy rates declined. Spatial analyses show that the reform reached firms in rural areas, reducing credit access inequality across France's countryside."
58,Words Speak Louder without Actions,DORON LEVIT,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12834,"Information and control rights are central aspects of leadership, management, and corporate governance. This paper studies a principal‐agent model that features both communication and intervention as alternative means to exert influence. The main result shows that a principal's power to intervene in an agent's decision limits the ability of the principal to effectively communicate her private information. The perverse effect of intervention on communication can harm the principal, especially when the cost of intervention is low or the underlying agency problem is severe. These novel results are applied to managerial leadership, corporate boards, private equity, and shareholder activism."
59,Learning from Coworkers: Peer Effects on Individual Investment Decisions,"PAIGE OUIMET, GEOFFREY TATE",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12830,"Using unique data on employee stock purchase plans (ESPPs), we examine the influence of networks on investment decisions. Comparing employees within a firm during the same election window with metro area fixed effects, we find that the choices of coworkers in the firm's ESPP exert a significant influence on employees’ own decisions to participate and trade. Moreover, we find that the presence of high‐information employees magnifies the effects of peer networks. Given participation in an ESPP is value‐maximizing, our analysis suggests the potential of networks and targeted investor education to improve financial decision‐making."
60,Why Don't We Agree? Evidence from a Social Network of Investors,"J. ANTHONY COOKSON, MARINA NIESSNER",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12852,"We study sources of investor disagreement using sentiment of investors from a social media investing platform, combined with information on the users' investment approaches (e.g., technical, fundamental). We examine how much of overall disagreement is driven by different information sets versus differential interpretation of information by studying disagreement within and across investment approaches. Overall disagreement is evenly split between both sources of disagreement, but within‐group disagreement is more tightly related to trading volume than cross‐group disagreement. Although both sources of disagreement are important, our findings suggest that information differences are more important for trading than differences across market approaches."
61,The Impact of Salience on Investor Behavior: Evidence from a Natural Experiment,"CARY FRYDMAN, BAOLIAN WANG",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12851,"We test whether the display of information causally affects investor behavior in a high‐stakes trading environment. Using investor‐level brokerage data from China and a natural experiment, we estimate the impact of a shock that increased the salience of a stock's purchase price but did not change the investor's information set. We employ a difference‐in‐differences approach and find that the salience shock causally increased the disposition effect by 17%. We use microdata to document substantial heterogeneity across investors in the treatment effect. A previously documented trading pattern, the “rank effect,” explains heterogeneity in the change in the disposition effect."
